Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CallRMTime, CommunicationTime, ReadTime, WriteTime, DBTime
385, 1, 1636486680668, 1636486681315, 647, 517, 517, 130, 0, 0, 0
386, 1, 1636486681316, 1636486681967, 651, 517, 517, 134, 0, 0, 0
387, 1, 1636486681968, 1636486682607, 639, 509, 509, 130, 0, 0, 0
388, 1, 1636486682608, 1636486683251, 643, 513, 513, 130, 0, 0, 0
389, 1, 1636486683252, 1636486683891, 639, 510, 509, 129, 0, 0, 0
390, 1, 1636486683891, 1636486684539, 648, 518, 517, 130, 0, 0, 0
391, 1, 1636486684540, 1636486685191, 651, 521, 521, 130, 0, 0, 0
392, 1, 1636486685192, 1636486685831, 639, 509, 509, 130, 0, 0, 0
393, 1, 1636486685832, 1636486686471, 639, 510, 509, 129, 0, 0, 0
394, 1, 1636486686472, 1636486687119, 647, 515, 514, 132, 0, 0, 0
395, 1, 1636486687120, 1636486687759, 639, 509, 509, 130, 0, 0, 0
396, 1, 1636486687760, 1636486688399, 639, 509, 509, 130, 0, 0, 0
397, 1, 1636486688400, 1636486689035, 635, 505, 505, 130, 0, 0, 0
398, 1, 1636486689036, 1636486689679, 643, 514, 513, 129, 0, 0, 0
399, 1, 1636486689680, 1636486690319, 639, 509, 509, 130, 0, 0, 0
400, 1, 1636486690319, 1636486690959, 640, 510, 509, 130, 0, 0, 0
