TXid, StartTime, EndTime, ResponseTime, Aborted
514, 1636467449079, 1636467449695, 616
517, 1636467449695, 1636467450310, 615
520, 1636467450311, 1636467450926, 615
523, 1636467450926, 1636467451551, 625
526, 1636467451551, 1636467452167, 616
529, 1636467452167, 1636467452778, 611
532, 1636467452779, 1636467453391, 612
535, 1636467453391, 1636467453999, 608
538, 1636467453999, 1636467454611, 612
540, 1636467454611, 1636467455223, 612
542, 1636467455223, 1636467455834, 611
544, 1636467455835, 1636467456446, 611
546, 1636467456447, 1636467457063, 616
548, 1636467457063, 1636467457675, 612
550, 1636467457675, 1636467458287, 612
552, 1636467458287, 1636467458903, 616
554, 1636467458903, 1636467459519, 616
556, 1636467459519, 1636467460131, 612
558, 1636467460131, 1636467460743, 612
560, 1636467460743, 1636467461355, 612
562, 1636467461355, 1636467461966, 611
564, 1636467461967, 1636467462583, 616
53, 1636467354406, 1636467355386, 980
566, 1636467462583, 1636467463199, 616
568, 1636467463199, 1636467463811, 612
58, 1636467355398, 1636467356071, 673
570, 1636467463811, 1636467464427, 616
572, 1636467464427, 1636467465039, 612
61, 1636467356071, 1636467356739, 668
574, 1636467465039, 1636467465655, 616
64, 1636467356739, 1636467357407, 668
576, 1636467465655, 1636467466267, 612
578, 1636467466267, 1636467466887, 620
67, 1636467357407, 1636467358075, 668
580, 1636467466887, 1636467467503, 616
70, 1636467358075, 1636467358739, 664
582, 1636467467503, 1636467468115, 612
584, 1636467468115, 1636467468735, 620
73, 1636467358739, 1636467359403, 664
585, 1636467468735, 1636467469342, 607
586, 1636467469343, 1636467469963, 620
587, 1636467469963, 1636467470583, 620
76, 1636467359403, 1636467360063, 660
588, 1636467470583, 1636467471203, 620
589, 1636467471203, 1636467471827, 624
590, 1636467471827, 1636467472447, 620
79, 1636467360063, 1636467360727, 664
591, 1636467472447, 1636467473063, 616
592, 1636467473063, 1636467473691, 628
593, 1636467473691, 1636467474307, 616
82, 1636467360727, 1636467361391, 664
594, 1636467474307, 1636467474922, 615
595, 1636467474923, 1636467475547, 624
596, 1636467475547, 1636467476171, 624
597, 1636467476171, 1636467476795, 624
86, 1636467361391, 1636467362055, 664
598, 1636467476795, 1636467477415, 620
599, 1636467477415, 1636467478027, 612
600, 1636467478027, 1636467478647, 620
89, 1636467362055, 1636467362727, 672
92, 1636467362727, 1636467363383, 656
96, 1636467363383, 1636467364039, 656
99, 1636467364039, 1636467364699, 660
102, 1636467364699, 1636467365371, 672
105, 1636467365371, 1636467365986, 615
108, 1636467365986, 1636467366603, 617
111, 1636467366603, 1636467367219, 616
114, 1636467367219, 1636467367835, 616
117, 1636467367835, 1636467368455, 620
