Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
39, 1, 1636428102000, 1636428102519, 519, 97, 422, 43, 6, 49
42, 1, 1636428102874, 1636428103283, 409, 5, 404, 1, 1, 2
45, 1, 1636428103555, 1636428103966, 411, 3, 408, 2, 1, 3
48, 1, 1636428104238, 1636428104650, 412, 4, 408, 0, 1, 1
51, 1, 1636428104918, 1636428105331, 413, 4, 409, 1, 1, 2
55, 1, 1636428105602, 1636428106010, 408, 3, 405, 2, 1, 3
58, 1, 1636428106274, 1636428106686, 412, 2, 410, 0, 0, 0
61, 1, 1636428106954, 1636428107362, 408, 4, 404, 2, 0, 2
64, 1, 1636428107630, 1636428108050, 420, 3, 417, 3, 0, 3
67, 1, 1636428108314, 1636428108722, 408, 3, 405, 1, 0, 1
71, 1, 1636428108990, 1636428109398, 408, 3, 405, 1, 0, 1
74, 1, 1636428109666, 1636428110075, 409, 2, 407, 1, 0, 1
77, 1, 1636428110342, 1636428110750, 408, 2, 406, 2, 0, 2
80, 1, 1636428111014, 1636428111422, 408, 3, 405, 3, 0, 3
83, 1, 1636428111694, 1636428112102, 408, 3, 405, 2, 0, 2
86, 1, 1636428112370, 1636428112775, 405, 5, 400, 0, 1, 1
89, 1, 1636428113042, 1636428113406, 364, 3, 361, 0, 0, 0
92, 1, 1636428113674, 1636428114038, 364, 3, 361, 2, 0, 2
95, 1, 1636428114306, 1636428114666, 360, 2, 358, 1, 0, 1
98, 1, 1636428114930, 1636428115294, 364, 1, 363, 0, 1, 1
101, 1, 1636428115558, 1636428115914, 356, 3, 353, 2, 0, 2
104, 1, 1636428116178, 1636428116542, 364, 3, 361, 0, 1, 1
107, 1, 1636428116806, 1636428117170, 364, 3, 361, 1, 0, 1
110, 1, 1636428117438, 1636428117802, 364, 2, 362, 0, 0, 0
113, 1, 1636428118070, 1636428118434, 364, 2, 362, 1, 0, 1
116, 1, 1636428118698, 1636428119062, 364, 1, 363, 0, 1, 1
119, 1, 1636428119334, 1636428119698, 364, 3, 361, 1, 0, 1
122, 1, 1636428119970, 1636428120330, 360, 1, 359, 0, 0, 0
125, 1, 1636428120598, 1636428120970, 372, 1, 371, 0, 1, 1
128, 1, 1636428121242, 1636428121602, 360, 1, 359, 0, 0, 0
131, 1, 1636428121870, 1636428122234, 364, 1, 363, 0, 0, 0
134, 1, 1636428122498, 1636428122862, 364, 2, 362, 0, 1, 1
137, 1, 1636428123130, 1636428123494, 364, 2, 362, 1, 0, 1
