Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
1, 1, 1636423658444, 1636423658978, 534, 99, 435, 49, 5, 54
2, 1, 1636423659357, 1636423659766, 409, 5, 404, 1, 0, 1
3, 1, 1636423660081, 1636423660494, 413, 5, 408, 1, 1, 2
4, 1, 1636423660809, 1636423661217, 408, 3, 405, 1, 1, 2
5, 1, 1636423661533, 1636423661950, 417, 4, 413, 1, 1, 2
6, 1, 1636423662265, 1636423662678, 413, 4, 409, 0, 1, 1
7, 1, 1636423662989, 1636423663398, 409, 3, 406, 0, 0, 0
8, 1, 1636423663709, 1636423664117, 408, 3, 405, 0, 0, 0
9, 1, 1636423664429, 1636423664857, 428, 4, 424, 1, 0, 1
10, 1, 1636423665169, 1636423665577, 408, 4, 404, 1, 0, 1
11, 1, 1636423665889, 1636423666297, 408, 4, 404, 0, 0, 0
12, 1, 1636423666609, 1636423667014, 405, 4, 401, 0, 0, 0
13, 1, 1636423667325, 1636423667733, 408, 2, 406, 1, 0, 1
14, 1, 1636423668041, 1636423668449, 408, 4, 404, 1, 0, 1
15, 1, 1636423668761, 1636423669169, 408, 3, 405, 2, 0, 2
16, 1, 1636423669481, 1636423669889, 408, 5, 403, 1, 0, 1
17, 1, 1636423670201, 1636423670606, 405, 2, 403, 2, 0, 2
18, 1, 1636423670877, 1636423671237, 360, 2, 358, 0, 0, 0
19, 1, 1636423671509, 1636423671869, 360, 2, 358, 2, 0, 2
20, 1, 1636423672141, 1636423672505, 364, 3, 361, 3, 0, 3
21, 1, 1636423672777, 1636423673137, 360, 1, 359, 1, 0, 1
23, 1, 1636423673413, 1636423673773, 360, 1, 359, 0, 0, 0
24, 1, 1636423674041, 1636423674397, 356, 1, 355, 1, 0, 1
26, 1, 1636423674665, 1636423675029, 364, 3, 361, 0, 0, 0
28, 1, 1636423675297, 1636423675661, 364, 2, 362, 0, 1, 1
30, 1, 1636423675933, 1636423676293, 360, 3, 357, 1, 0, 1
32, 1, 1636423676565, 1636423676929, 364, 1, 363, 1, 0, 1
34, 1, 1636423677201, 1636423677565, 364, 2, 362, 1, 0, 1
36, 1, 1636423677833, 1636423678197, 364, 2, 362, 0, 0, 0
38, 1, 1636423678469, 1636423678832, 363, 3, 360, 0, 1, 1
40, 1, 1636423679101, 1636423679457, 356, 1, 355, 0, 1, 1
42, 1, 1636423679725, 1636423680085, 360, 2, 358, 1, 0, 1
44, 1, 1636423680357, 1636423680717, 360, 3, 357, 1, 0, 1
45, 1, 1636423680981, 1636423681345, 364, 1, 363, 0, 0, 0
47, 1, 1636423681613, 1636423681977, 364, 3, 361, 0, 1, 1
49, 1, 1636423682249, 1636423682613, 364, 0, 364, 0, 0, 0
51, 1, 1636423682881, 1636423683241, 360, 2, 358, 0, 1, 1
53, 1, 1636423683505, 1636423683865, 360, 1, 359, 0, 1, 1
55, 1, 1636423684137, 1636423684501, 364, 2, 362, 0, 0, 0
57, 1, 1636423684773, 1636423685137, 364, 2, 362, 0, 1, 1
59, 1, 1636423685401, 1636423685765, 364, 2, 362, 0, 1, 1
61, 1, 1636423686037, 1636423686401, 364, 1, 363, 0, 0, 0
63, 1, 1636423686673, 1636423687037, 364, 1, 363, 0, 0, 0
65, 1, 1636423687301, 1636423687669, 368, 1, 367, 0, 0, 0
67, 1, 1636423687941, 1636423688305, 364, 2, 362, 0, 1, 1
69, 1, 1636423688569, 1636423688929, 360, 3, 357, 0, 1, 1
71, 1, 1636423689201, 1636423689565, 364, 2, 362, 0, 0, 0
73, 1, 1636423689829, 1636423690185, 356, 3, 353, 0, 0, 0
75, 1, 1636423690453, 1636423690813, 360, 2, 358, 0, 1, 1
78, 1, 1636423691077, 1636423691433, 356, 0, 356, 0, 0, 0
