Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
20, 1, 1636426214296, 1636426214822, 526, 80, 446, 33, 5, 38
22, 1, 1636426215206, 1636426215614, 408, 4, 404, 2, 0, 2
24, 1, 1636426215883, 1636426216291, 408, 4, 404, 3, 0, 3
26, 1, 1636426216558, 1636426216967, 409, 4, 405, 1, 0, 1
28, 1, 1636426217230, 1636426217638, 408, 2, 406, 0, 0, 0
30, 1, 1636426217906, 1636426218315, 409, 4, 405, 2, 0, 2
32, 1, 1636426218582, 1636426218990, 408, 4, 404, 2, 0, 2
34, 1, 1636426219258, 1636426219666, 408, 3, 405, 1, 0, 1
36, 1, 1636426219934, 1636426220354, 420, 3, 417, 0, 0, 0
39, 1, 1636426220622, 1636426221031, 409, 3, 406, 2, 1, 3
41, 1, 1636426221298, 1636426221706, 408, 4, 404, 2, 0, 2
43, 1, 1636426221974, 1636426222387, 413, 3, 410, 3, 0, 3
45, 1, 1636426222654, 1636426223063, 409, 3, 406, 2, 1, 3
47, 1, 1636426223334, 1636426223742, 408, 3, 405, 1, 1, 2
49, 1, 1636426224010, 1636426224418, 408, 3, 405, 0, 1, 1
51, 1, 1636426224686, 1636426225095, 409, 6, 403, 0, 1, 1
53, 1, 1636426225366, 1636426225726, 360, 3, 357, 2, 0, 2
56, 1, 1636426225994, 1636426226358, 364, 2, 362, 1, 0, 1
59, 1, 1636426226626, 1636426226990, 364, 2, 362, 1, 1, 2
61, 1, 1636426227254, 1636426227618, 364, 2, 362, 1, 0, 1
64, 1, 1636426227886, 1636426228250, 364, 3, 361, 0, 1, 1
67, 1, 1636426228518, 1636426228886, 368, 3, 365, 0, 0, 0
70, 1, 1636426229154, 1636426229518, 364, 1, 363, 0, 1, 1
73, 1, 1636426229786, 1636426230150, 364, 2, 362, 0, 0, 0
76, 1, 1636426230418, 1636426230782, 364, 1, 363, 0, 0, 0
79, 1, 1636426231050, 1636426231414, 364, 2, 362, 0, 0, 0
82, 1, 1636426231681, 1636426232046, 365, 1, 364, 0, 0, 0
85, 1, 1636426232314, 1636426232678, 364, 1, 363, 0, 1, 1
88, 1, 1636426232942, 1636426233306, 364, 1, 363, 0, 0, 0
91, 1, 1636426233574, 1636426233934, 360, 2, 358, 0, 1, 1
94, 1, 1636426234202, 1636426234566, 364, 2, 362, 0, 1, 1
97, 1, 1636426234834, 1636426235198, 364, 1, 363, 0, 0, 0
100, 1, 1636426235462, 1636426235826, 364, 2, 362, 0, 0, 0
103, 1, 1636426236094, 1636426236457, 363, 1, 362, 0, 0, 0
106, 1, 1636426236726, 1636426237094, 368, 1, 367, 0, 0, 0
109, 1, 1636426237362, 1636426237726, 364, 1, 363, 0, 1, 1
112, 1, 1636426237994, 1636426238358, 364, 1, 363, 0, 1, 1
115, 1, 1636426238626, 1636426238990, 364, 2, 362, 1, 1, 2
118, 1, 1636426239258, 1636426239622, 364, 1, 363, 0, 0, 0
121, 1, 1636426239890, 1636426240254, 364, 2, 362, 0, 0, 0
124, 1, 1636426240526, 1636426240890, 364, 2, 362, 0, 1, 1
127, 1, 1636426241158, 1636426241521, 363, 0, 363, 0, 0, 0
130, 1, 1636426241786, 1636426242150, 364, 0, 364, 0, 0, 0
133, 1, 1636426242418, 1636426242782, 364, 0, 364, 0, 0, 0
137, 1, 1636426243046, 1636426243410, 364, 0, 364, 0, 0, 0
140, 1, 1636426243682, 1636426244042, 360, 0, 360, 0, 0, 0
143, 1, 1636426244310, 1636426244674, 364, 0, 364, 0, 0, 0
146, 1, 1636426244938, 1636426245302, 364, 0, 364, 0, 0, 0
149, 1, 1636426245570, 1636426245933, 363, 1, 362, 0, 0, 0
152, 1, 1636426246202, 1636426246565, 363, 0, 363, 0, 0, 0
155, 1, 1636426246833, 1636426247198, 365, 1, 364, 0, 0, 0
158, 1, 1636426247466, 1636426247830, 364, 1, 363, 0, 0, 0
161, 1, 1636426248094, 1636426248462, 368, 0, 368, 0, 0, 0
164, 1, 1636426248726, 1636426249090, 364, 0, 364, 0, 0, 0
167, 1, 1636426249354, 1636426249718, 364, 1, 363, 0, 0, 0
170, 1, 1636426249986, 1636426250354, 368, 1, 367, 0, 0, 0
173, 1, 1636426250622, 1636426250986, 364, 1, 363, 0, 0, 0
176, 1, 1636426251253, 1636426251618, 365, 1, 364, 1, 0, 1
179, 1, 1636426251886, 1636426252250, 364, 0, 364, 0, 0, 0
182, 1, 1636426252518, 1636426252882, 364, 0, 364, 0, 0, 0
185, 1, 1636426253158, 1636426253522, 364, 1, 363, 0, 0, 0
188, 1, 1636426253790, 1636426254154, 364, 0, 364, 0, 0, 0
191, 1, 1636426254422, 1636426254786, 364, 0, 364, 0, 0, 0
194, 1, 1636426255054, 1636426255422, 368, 0, 368, 0, 0, 0
197, 1, 1636426255690, 1636426256050, 360, 1, 359, 0, 0, 0
200, 1, 1636426256318, 1636426256678, 360, 0, 360, 0, 0, 0
203, 1, 1636426256946, 1636426257310, 364, 1, 363, 0, 0, 0
206, 1, 1636426257586, 1636426257950, 364, 1, 363, 0, 0, 0
209, 1, 1636426258217, 1636426258586, 369, 1, 368, 0, 0, 0
212, 1, 1636426258854, 1636426259217, 363, 1, 362, 0, 0, 0
215, 1, 1636426259486, 1636426259850, 364, 0, 364, 0, 0, 0
218, 1, 1636426260113, 1636426260478, 365, 1, 364, 0, 0, 0
221, 1, 1636426260746, 1636426261110, 364, 0, 364, 0, 0, 0
224, 1, 1636426261374, 1636426261738, 364, 0, 364, 0, 0, 0
227, 1, 1636426262010, 1636426262374, 364, 0, 364, 0, 0, 0
