Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
1, 1, 1636428084668, 1636428085149, 481, 58, 423, 20, 5, 25
2, 1, 1636428085522, 1636428085929, 407, 3, 404, 0, 1, 1
3, 1, 1636428086245, 1636428086654, 409, 6, 403, 0, 1, 1
4, 1, 1636428086969, 1636428087377, 408, 4, 404, 1, 1, 2
5, 1, 1636428087689, 1636428088098, 409, 2, 407, 0, 1, 1
6, 1, 1636428088409, 1636428088817, 408, 4, 404, 0, 1, 1
7, 1, 1636428089129, 1636428089538, 409, 4, 405, 1, 0, 1
8, 1, 1636428089849, 1636428090258, 409, 3, 406, 1, 0, 1
9, 1, 1636428090569, 1636428090986, 417, 4, 413, 0, 1, 1
10, 1, 1636428091297, 1636428091705, 408, 4, 404, 0, 0, 0
11, 1, 1636428092017, 1636428092425, 408, 2, 406, 1, 0, 1
12, 1, 1636428092737, 1636428093146, 409, 4, 405, 2, 0, 2
13, 1, 1636428093457, 1636428093865, 408, 4, 404, 1, 0, 1
15, 1, 1636428094177, 1636428094585, 408, 3, 405, 2, 0, 2
17, 1, 1636428094897, 1636428095305, 408, 3, 405, 2, 0, 2
19, 1, 1636428095617, 1636428096026, 409, 6, 403, 1, 1, 2
21, 1, 1636428096297, 1636428096661, 364, 4, 360, 0, 0, 0
23, 1, 1636428096928, 1636428097293, 365, 3, 362, 2, 0, 2
25, 1, 1636428097561, 1636428097925, 364, 2, 362, 1, 0, 1
27, 1, 1636428098201, 1636428098565, 364, 3, 361, 1, 1, 2
28, 1, 1636428098833, 1636428099197, 364, 2, 362, 2, 0, 2
30, 1, 1636428099469, 1636428099833, 364, 3, 361, 0, 0, 0
32, 1, 1636428100105, 1636428100465, 360, 2, 358, 2, 0, 2
34, 1, 1636428100737, 1636428101101, 364, 3, 361, 3, 0, 3
36, 1, 1636428101373, 1636428101737, 364, 2, 362, 0, 1, 1
38, 1, 1636428102005, 1636428102361, 356, 1, 355, 0, 0, 0
41, 1, 1636428102629, 1636428102993, 364, 3, 361, 0, 0, 0
44, 1, 1636428103265, 1636428103625, 360, 2, 358, 0, 0, 0
47, 1, 1636428103897, 1636428104257, 360, 2, 358, 1, 0, 1
50, 1, 1636428104525, 1636428104885, 360, 2, 358, 0, 1, 1
53, 1, 1636428105157, 1636428105521, 364, 2, 362, 0, 0, 0
56, 1, 1636428105793, 1636428106153, 360, 2, 358, 0, 1, 1
59, 1, 1636428106425, 1636428106793, 368, 1, 367, 0, 0, 0
62, 1, 1636428107065, 1636428107425, 360, 2, 358, 0, 1, 1
65, 1, 1636428107693, 1636428108052, 359, 1, 358, 0, 1, 1
68, 1, 1636428108321, 1636428108685, 364, 0, 364, 0, 0, 0
70, 1, 1636428108957, 1636428109321, 364, 2, 362, 0, 0, 0
73, 1, 1636428109593, 1636428109953, 360, 2, 358, 0, 1, 1
76, 1, 1636428110225, 1636428110593, 368, 2, 366, 0, 0, 0
79, 1, 1636428110861, 1636428111225, 364, 1, 363, 0, 1, 1
82, 1, 1636428111493, 1636428111853, 360, 1, 359, 0, 0, 0
85, 1, 1636428112125, 1636428112485, 360, 1, 359, 0, 0, 0
88, 1, 1636428112753, 1636428113113, 360, 2, 358, 1, 1, 2
91, 1, 1636428113385, 1636428113749, 364, 2, 362, 0, 0, 0
94, 1, 1636428114016, 1636428114377, 361, 3, 358, 1, 0, 1
97, 1, 1636428114645, 1636428115005, 360, 2, 358, 1, 1, 2
100, 1, 1636428115269, 1636428115633, 364, 2, 362, 0, 0, 0
103, 1, 1636428115900, 1636428116261, 361, 2, 359, 0, 0, 0
106, 1, 1636428116529, 1636428116889, 360, 1, 359, 0, 1, 1
109, 1, 1636428117157, 1636428117521, 364, 3, 361, 0, 0, 0
112, 1, 1636428117789, 1636428118153, 364, 1, 363, 0, 0, 0
115, 1, 1636428118425, 1636428118785, 360, 1, 359, 0, 1, 1
118, 1, 1636428119053, 1636428119413, 360, 2, 358, 0, 0, 0
121, 1, 1636428119685, 1636428120048, 363, 0, 363, 0, 0, 0
