Xid, State, StartTime, EndTime, ExecuteTime, ReadTime, WriteTime, DBTime
41, 1, 1636328950016, 1636328950035, 19, 0, 0, 0
42, 1, 1636328950040, 1636328950057, 17, 0, 0, 0
43, 1, 1636328950062, 1636328950079, 17, 0, 0, 0
44, 1, 1636328950085, 1636328950103, 18, 0, 0, 0
45, 1, 1636328950109, 1636328950127, 18, 0, 0, 0
46, 1, 1636328950133, 1636328950152, 19, 0, 0, 0
47, 1, 1636328950158, 1636328950178, 20, 1, 0, 1
48, 1, 1636328950191, 1636328950212, 21, 0, 0, 0
49, 1, 1636328950218, 1636328950235, 17, 0, 0, 0
50, 1, 1636328950242, 1636328950262, 20, 0, 0, 0
51, 1, 1636328950267, 1636328950287, 20, 0, 0, 0
52, 1, 1636328950293, 1636328950315, 22, 0, 0, 0
53, 1, 1636328950322, 1636328950340, 18, 0, 0, 0
54, 1, 1636328950347, 1636328950367, 20, 0, 0, 0
55, 1, 1636328950373, 1636328950391, 18, 0, 0, 0
56, 1, 1636328950398, 1636328950417, 19, 0, 0, 0
57, 1, 1636328950424, 1636328950443, 19, 0, 0, 0
58, 1, 1636328950451, 1636328950470, 19, 0, 0, 0
59, 1, 1636328950476, 1636328950496, 20, 0, 0, 0
60, 1, 1636328950502, 1636328950523, 21, 0, 0, 0
61, 1, 1636328950530, 1636328950551, 21, 0, 0, 0
62, 1, 1636328950558, 1636328950590, 32, 1, 0, 1
63, 1, 1636328950596, 1636328950619, 23, 1, 0, 1
64, 1, 1636328950626, 1636328950646, 20, 0, 0, 0
65, 1, 1636328950653, 1636328950677, 24, 0, 0, 0
66, 1, 1636328950686, 1636328950709, 23, 0, 0, 0
67, 1, 1636328950718, 1636328950747, 29, 0, 0, 0
68, 1, 1636328950754, 1636328950777, 23, 1, 0, 1
69, 1, 1636328950784, 1636328950810, 26, 0, 1, 1
70, 1, 1636328950816, 1636328950840, 24, 0, 0, 0
71, 1, 1636328950849, 1636328950871, 22, 0, 0, 0
72, 1, 1636328950880, 1636328950904, 24, 0, 0, 0
73, 1, 1636328950912, 1636328950935, 23, 1, 0, 1
74, 1, 1636328950944, 1636328950966, 22, 0, 0, 0
75, 1, 1636328950974, 1636328950997, 23, 1, 0, 1
76, 1, 1636328951005, 1636328951036, 31, 0, 0, 0
77, 1, 1636328951043, 1636328951133, 90, 1, 0, 1
78, 1, 1636328951142, 1636328951166, 24, 0, 0, 0
79, 1, 1636328951174, 1636328951197, 23, 0, 0, 0
80, 1, 1636328951204, 1636328951232, 28, 1, 0, 1
81, 1, 1636328951241, 1636328951263, 22, 0, 1, 1
82, 1, 1636328951278, 1636328951313, 35, 1, 0, 1
83, 1, 1636328951322, 1636328951344, 22, 0, 0, 0
84, 1, 1636328951351, 1636328951376, 25, 0, 1, 1
85, 1, 1636328951384, 1636328951408, 24, 0, 0, 0
86, 1, 1636328951417, 1636328951440, 23, 0, 0, 0
87, 1, 1636328951447, 1636328951468, 21, 0, 0, 0
88, 1, 1636328951475, 1636328951493, 18, 0, 0, 0
89, 1, 1636328951499, 1636328951517, 18, 0, 0, 0
90, 1, 1636328951523, 1636328951550, 27, 0, 0, 0
91, 1, 1636328951556, 1636328951577, 21, 0, 0, 0
92, 1, 1636328951584, 1636328951610, 26, 0, 0, 0
93, 1, 1636328951619, 1636328951642, 23, 0, 0, 0
94, 1, 1636328951648, 1636328951669, 21, 0, 0, 0
95, 1, 1636328951676, 1636328951700, 24, 0, 0, 0
96, 1, 1636328951709, 1636328951739, 30, 1, 0, 1
97, 1, 1636328951749, 1636328951773, 24, 0, 1, 1
98, 1, 1636328951824, 1636328951847, 23, 0, 0, 0
99, 1, 1636328951854, 1636328951875, 21, 0, 0, 0
100, 1, 1636328951881, 1636328951900, 19, 1, 0, 1
101, 1, 1636328951906, 1636328951935, 29, 0, 1, 1
102, 1, 1636328951941, 1636328951991, 50, 0, 0, 0
103, 1, 1636328951996, 1636328952056, 60, 0, 0, 0
104, 1, 1636328952061, 1636328952080, 19, 0, 0, 0
105, 1, 1636328952086, 1636328952106, 20, 0, 0, 0
