Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
63, 1, 1636429443480, 1636429443959, 479, 68, 411, 26, 5, 31
66, 1, 1636429444302, 1636429444711, 409, 4, 405, 0, 1, 1
69, 1, 1636429444983, 1636429445391, 408, 3, 405, 1, 1, 2
72, 1, 1636429445658, 1636429446067, 409, 4, 405, 0, 0, 0
75, 1, 1636429446334, 1636429446742, 408, 3, 405, 1, 0, 1
79, 1, 1636429447010, 1636429447418, 408, 4, 404, 1, 0, 1
82, 1, 1636429447686, 1636429448095, 409, 3, 406, 2, 0, 2
85, 1, 1636429448362, 1636429448770, 408, 3, 405, 1, 1, 2
89, 1, 1636429449038, 1636429449454, 416, 3, 413, 3, 0, 3
92, 1, 1636429449722, 1636429450130, 408, 3, 405, 1, 0, 1
95, 1, 1636429450394, 1636429450802, 408, 2, 406, 1, 0, 1
98, 1, 1636429451070, 1636429451475, 405, 3, 402, 1, 1, 2
101, 1, 1636429451742, 1636429452150, 408, 3, 405, 2, 0, 2
104, 1, 1636429452414, 1636429452822, 408, 3, 405, 0, 1, 1
107, 1, 1636429453090, 1636429453494, 404, 4, 400, 0, 0, 0
110, 1, 1636429453762, 1636429454171, 409, 6, 403, 0, 1, 1
113, 1, 1636429454438, 1636429454802, 364, 3, 361, 1, 0, 1
116, 1, 1636429455070, 1636429455434, 364, 1, 363, 0, 0, 0
119, 1, 1636429455702, 1636429456070, 368, 3, 365, 1, 0, 1
122, 1, 1636429456338, 1636429456702, 364, 3, 361, 0, 1, 1
125, 1, 1636429456974, 1636429457338, 364, 2, 362, 0, 1, 1
128, 1, 1636429457606, 1636429457970, 364, 3, 361, 1, 1, 2
131, 1, 1636429458238, 1636429458602, 364, 3, 361, 0, 1, 1
134, 1, 1636429458870, 1636429459234, 364, 3, 361, 0, 1, 1
137, 1, 1636429459502, 1636429459866, 364, 2, 362, 0, 0, 0
140, 1, 1636429460134, 1636429460498, 364, 2, 362, 0, 0, 0
143, 1, 1636429460762, 1636429461126, 364, 2, 362, 0, 0, 0
146, 1, 1636429461393, 1636429461758, 365, 3, 362, 0, 0, 0
149, 1, 1636429462026, 1636429462389, 363, 2, 361, 0, 0, 0
152, 1, 1636429462658, 1636429463022, 364, 2, 362, 0, 1, 1
155, 1, 1636429463289, 1636429463654, 365, 1, 364, 0, 0, 0
158, 1, 1636429463918, 1636429464282, 364, 2, 362, 0, 1, 1
161, 1, 1636429464550, 1636429464918, 368, 3, 365, 0, 0, 0
164, 1, 1636429465182, 1636429465542, 360, 1, 359, 0, 0, 0
167, 1, 1636429465810, 1636429466174, 364, 1, 363, 0, 1, 1
170, 1, 1636429466438, 1636429466802, 364, 3, 361, 0, 1, 1
173, 1, 1636429467070, 1636429467430, 360, 0, 360, 0, 0, 0
176, 1, 1636429467694, 1636429468058, 364, 1, 363, 0, 0, 0
179, 1, 1636429468326, 1636429468698, 372, 1, 371, 1, 0, 1
182, 1, 1636429468970, 1636429469330, 360, 1, 359, 0, 0, 0
185, 1, 1636429469598, 1636429469962, 364, 2, 362, 0, 0, 0
188, 1, 1636429470229, 1636429470594, 365, 1, 364, 0, 0, 0
191, 1, 1636429470866, 1636429471230, 364, 2, 362, 0, 1, 1
194, 1, 1636429471498, 1636429471854, 356, 3, 353, 0, 1, 1
197, 1, 1636429472122, 1636429472486, 364, 1, 363, 0, 0, 0
200, 1, 1636429472750, 1636429473114, 364, 1, 363, 0, 0, 0
203, 1, 1636429473382, 1636429473746, 364, 1, 363, 0, 0, 0
206, 1, 1636429474014, 1636429474378, 364, 1, 363, 0, 0, 0
209, 1, 1636429474642, 1636429475001, 359, 1, 358, 0, 1, 1
212, 1, 1636429475269, 1636429475634, 365, 2, 363, 1, 0, 1
216, 1, 1636429475902, 1636429476266, 364, 1, 363, 0, 0, 0
219, 1, 1636429476534, 1636429476894, 360, 1, 359, 0, 0, 0
222, 1, 1636429477162, 1636429477522, 360, 0, 360, 0, 0, 0
225, 1, 1636429477786, 1636429478150, 364, 1, 363, 0, 0, 0
228, 1, 1636429478414, 1636429478774, 360, 1, 359, 0, 0, 0
231, 1, 1636429479042, 1636429479397, 355, 1, 354, 0, 0, 0
234, 1, 1636429479662, 1636429480026, 364, 1, 363, 0, 0, 0
237, 1, 1636429480290, 1636429480650, 360, 0, 360, 0, 0, 0
240, 1, 1636429480914, 1636429481278, 364, 1, 363, 0, 0, 0
242, 1, 1636429481542, 1636429481906, 364, 0, 364, 0, 0, 0
246, 1, 1636429482178, 1636429482546, 368, 1, 367, 0, 0, 0
249, 1, 1636429482810, 1636429483174, 364, 0, 364, 0, 0, 0
252, 1, 1636429483438, 1636429483806, 368, 0, 368, 0, 0, 0
255, 1, 1636429484074, 1636429484434, 360, 1, 359, 0, 0, 0
258, 1, 1636429484702, 1636429485070, 368, 5, 363, 3, 1, 4
261, 1, 1636429485334, 1636429485694, 360, 1, 359, 0, 0, 0
264, 1, 1636429485958, 1636429486322, 364, 1, 363, 0, 0, 0
267, 1, 1636429486590, 1636429486957, 367, 1, 366, 0, 0, 0
270, 1, 1636429487226, 1636429487586, 360, 2, 358, 0, 0, 0
273, 1, 1636429487850, 1636429488214, 364, 0, 364, 0, 0, 0
276, 1, 1636429488478, 1636429488842, 364, 1, 363, 1, 0, 1
279, 1, 1636429489106, 1636429489466, 360, 2, 358, 1, 0, 1
