Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
1, 1, 1636413930415, 1636413930934, 519, 93, 426, 43, 5, 48
2, 1, 1636413931299, 1636413931719, 420, 4, 416, 2, 0, 2
3, 1, 1636413932035, 1636413932455, 420, 5, 415, 2, 1, 3
4, 1, 1636413932767, 1636413933187, 420, 4, 416, 2, 1, 3
5, 1, 1636413933495, 1636413933907, 412, 2, 410, 0, 1, 1
6, 1, 1636413934223, 1636413934631, 408, 2, 406, 2, 0, 2
7, 1, 1636413934947, 1636413935367, 420, 4, 416, 3, 0, 3
8, 1, 1636413935679, 1636413936091, 412, 3, 409, 0, 1, 1
9, 1, 1636413936403, 1636413936819, 416, 3, 413, 2, 0, 2
10, 1, 1636413937131, 1636413937547, 416, 3, 413, 1, 0, 1
11, 1, 1636413937859, 1636413938271, 412, 3, 409, 2, 1, 3
12, 1, 1636413938579, 1636413938995, 416, 3, 413, 0, 1, 1
13, 1, 1636413939307, 1636413939719, 412, 2, 410, 1, 0, 1
15, 1, 1636413940031, 1636413940422, 391, 3, 388, 0, 1, 1
17, 1, 1636413940731, 1636413941143, 412, 1, 411, 0, 0, 0
19, 1, 1636413941459, 1636413941876, 417, 4, 413, 0, 0, 0
21, 1, 1636413942143, 1636413942499, 356, 3, 353, 0, 0, 0
23, 1, 1636413942767, 1636413943131, 364, 2, 362, 0, 1, 1
25, 1, 1636413943395, 1636413943747, 352, 3, 349, 0, 0, 0
27, 1, 1636413944015, 1636413944367, 352, 1, 351, 0, 0, 0
28, 1, 1636413944631, 1636413944991, 360, 2, 358, 1, 1, 2
30, 1, 1636413945259, 1636413945618, 359, 1, 358, 0, 1, 1
32, 1, 1636413945883, 1636413946243, 360, 2, 358, 0, 0, 0
34, 1, 1636413946507, 1636413946862, 355, 3, 352, 0, 0, 0
36, 1, 1636413947127, 1636413947487, 360, 3, 357, 0, 0, 0
38, 1, 1636413947755, 1636413948107, 352, 2, 350, 0, 0, 0
40, 1, 1636413948375, 1636413948722, 347, 2, 345, 0, 0, 0
42, 1, 1636413948987, 1636413949343, 356, 2, 354, 0, 0, 0
45, 1, 1636413949606, 1636413949967, 361, 2, 359, 1, 1, 2
48, 1, 1636413950231, 1636413950583, 352, 0, 352, 0, 0, 0
51, 1, 1636413950847, 1636413951202, 355, 0, 355, 0, 0, 0
54, 1, 1636413951463, 1636413951815, 352, 1, 351, 0, 0, 0
56, 1, 1636413952079, 1636413952431, 352, 0, 352, 0, 0, 0
59, 1, 1636413952695, 1636413953055, 360, 0, 360, 0, 0, 0
62, 1, 1636413953323, 1636413953678, 355, 0, 355, 0, 0, 0
65, 1, 1636413953942, 1636413954298, 356, 3, 353, 3, 0, 3
68, 1, 1636413954563, 1636413954923, 360, 1, 359, 1, 0, 1
71, 1, 1636413955186, 1636413955547, 361, 1, 360, 0, 0, 0
74, 1, 1636413955810, 1636413956167, 357, 2, 355, 0, 0, 0
77, 1, 1636413956431, 1636413956787, 356, 0, 356, 0, 0, 0
80, 1, 1636413957051, 1636413957402, 351, 1, 350, 0, 0, 0
83, 1, 1636413957666, 1636413958022, 356, 1, 355, 1, 0, 1
86, 1, 1636413958287, 1636413958643, 356, 0, 356, 0, 0, 0
89, 1, 1636413958907, 1636413959266, 359, 1, 358, 0, 0, 0
92, 1, 1636413959534, 1636413959887, 353, 1, 352, 1, 0, 1
95, 1, 1636413960150, 1636413960506, 356, 3, 353, 0, 0, 0
98, 1, 1636413960770, 1636413961126, 356, 3, 353, 2, 0, 2
101, 1, 1636413961391, 1636413961746, 355, 0, 355, 0, 0, 0
104, 1, 1636413962011, 1636413962367, 356, 1, 355, 0, 0, 0
107, 1, 1636413962639, 1636413962987, 348, 2, 346, 1, 0, 1
110, 1, 1636413963250, 1636413963607, 357, 3, 354, 0, 0, 0
113, 1, 1636413963874, 1636413964234, 360, 2, 358, 0, 0, 0
116, 1, 1636413964503, 1636413964854, 351, 2, 349, 1, 0, 1
119, 1, 1636413965118, 1636413965467, 349, 3, 346, 1, 0, 1
122, 1, 1636413965730, 1636413966083, 353, 2, 351, 0, 0, 0
125, 1, 1636413966347, 1636413966699, 352, 0, 352, 0, 0, 0
128, 1, 1636413966963, 1636413967315, 352, 2, 350, 1, 0, 1
131, 1, 1636413967578, 1636413967923, 345, 2, 343, 0, 0, 0
134, 1, 1636413968187, 1636413968543, 356, 0, 356, 0, 0, 0
137, 1, 1636413968807, 1636413969163, 356, 0, 356, 0, 0, 0
140, 1, 1636413969426, 1636413969774, 348, 2, 346, 1, 0, 1
143, 1, 1636413970039, 1636413970395, 356, 1, 355, 0, 0, 0
146, 1, 1636413970658, 1636413971019, 361, 3, 358, 0, 0, 0
149, 1, 1636413971283, 1636413971630, 347, 1, 346, 0, 0, 0
152, 1, 1636413971895, 1636413972255, 360, 2, 358, 0, 0, 0
155, 1, 1636413972519, 1636413972871, 352, 2, 350, 0, 0, 0
158, 1, 1636413973134, 1636413973487, 353, 2, 351, 0, 0, 0
161, 1, 1636413973750, 1636413974099, 349, 1, 348, 0, 0, 0
164, 1, 1636413974362, 1636413974706, 344, 2, 342, 1, 0, 1
167, 1, 1636413974970, 1636413975327, 357, 3, 354, 0, 0, 0
170, 1, 1636413975590, 1636413975934, 344, 2, 342, 0, 0, 0
173, 1, 1636413976198, 1636413976547, 349, 3, 346, 0, 0, 0
176, 1, 1636413976814, 1636413977167, 353, 2, 351, 0, 1, 1
179, 1, 1636413977431, 1636413977786, 355, 0, 355, 0, 0, 0
182, 1, 1636413978051, 1636413978398, 347, 2, 345, 2, 0, 2
185, 1, 1636413978662, 1636413979007, 345, 2, 343, 1, 0, 1
188, 1, 1636413979270, 1636413979614, 344, 2, 342, 0, 0, 0
191, 1, 1636413979878, 1636413980231, 353, 1, 352, 1, 0, 1
194, 1, 1636413980494, 1636413980847, 353, 1, 352, 0, 0, 0
197, 1, 1636413981106, 1636413981458, 352, 2, 350, 0, 0, 0
200, 1, 1636413981723, 1636413982067, 344, 0, 344, 0, 0, 0
203, 1, 1636413982331, 1636413982691, 360, 2, 358, 0, 0, 0
206, 1, 1636413982955, 1636413983315, 360, 0, 360, 0, 0, 0
209, 1, 1636413983578, 1636413983926, 348, 2, 346, 0, 0, 0
212, 1, 1636413984191, 1636413984538, 347, 2, 345, 0, 0, 0
215, 1, 1636413984803, 1636413985158, 355, 2, 353, 0, 0, 0
218, 1, 1636413985422, 1636413985779, 357, 2, 355, 1, 0, 1
221, 1, 1636413986042, 1636413986394, 352, 3, 349, 1, 0, 1
224, 1, 1636413986658, 1636413987006, 348, 3, 345, 0, 0, 0
227, 1, 1636413987270, 1636413987622, 352, 3, 349, 1, 0, 1
230, 1, 1636413987886, 1636413988238, 352, 1, 351, 1, 0, 1
233, 1, 1636413988502, 1636413988850, 348, 2, 346, 0, 0, 0
236, 1, 1636413989115, 1636413989462, 347, 1, 346, 0, 0, 0
239, 1, 1636413989726, 1636413990086, 360, 1, 359, 0, 0, 0
242, 1, 1636413990350, 1636413990703, 353, 3, 350, 0, 1, 1
245, 1, 1636413990967, 1636413991318, 351, 1, 350, 0, 0, 0
248, 1, 1636413991582, 1636413991930, 348, 3, 345, 1, 0, 1
251, 1, 1636413992194, 1636413992542, 348, 3, 345, 1, 1, 2
254, 1, 1636413992806, 1636413993154, 348, 2, 346, 1, 0, 1
257, 1, 1636413993418, 1636413993774, 356, 3, 353, 1, 0, 1
301, 1, 1636414578926, 1636414579391, 465, 12, 453, 0, 0, 0
302, 1, 1636414580259, 1636414580662, 403, 0, 403, 0, 0, 0
303, 1, 1636414580838, 1636414581247, 409, 1, 408, 0, 1, 1
304, 1, 1636414581242, 1636414581654, 412, 1, 411, 0, 0, 0
305, 1, 1636414582174, 1636414582571, 397, 2, 395, 0, 0, 0
306, 1, 1636414582206, 1636414582606, 400, 0, 400, 0, 0, 0
307, 1, 1636414582722, 1636414583131, 409, 2, 407, 0, 0, 0
308, 1, 1636414583102, 1636414583503, 401, 1, 400, 0, 0, 0
309, 1, 1636414584074, 1636414584470, 396, 1, 395, 0, 0, 0
310, 1, 1636414584102, 1636414584506, 404, 1, 403, 0, 0, 0
311, 1, 1636414584734, 1636414585134, 400, 1, 399, 0, 0, 0
312, 1, 1636414584998, 1636414585399, 401, 1, 400, 1, 0, 1
313, 1, 1636414585970, 1636414586366, 396, 0, 396, 0, 0, 0
314, 1, 1636414586118, 1636414586527, 409, 1, 408, 0, 0, 0
315, 1, 1636414586802, 1636414587207, 405, 0, 405, 0, 0, 0
316, 1, 1636414587098, 1636414587506, 408, 2, 406, 0, 0, 0
317, 1, 1636414588030, 1636414588302, 272, 1, 271, 0, 0, 0
318, 1, 1636414588122, 1636414588391, 269, 1, 268, 0, 0, 0
319, 1, 1636414588758, 1636414589034, 276, 1, 275, 0, 0, 0
320, 1, 1636414589102, 1636414589370, 268, 1, 267, 1, 0, 1
321, 1, 1636414590031, 1636414590294, 263, 0, 263, 0, 0, 0
323, 1, 1636414590874, 1636414591150, 276, 1, 275, 1, 0, 1
325, 1, 1636414592146, 1636414592414, 268, 1, 267, 0, 0, 0
326, 1, 1636414592934, 1636414593207, 273, 1, 272, 0, 0, 0
327, 1, 1636414594206, 1636414594479, 273, 1, 272, 1, 0, 1
328, 1, 1636414595006, 1636414595271, 265, 1, 264, 1, 0, 1
329, 1, 1636414596278, 1636414596542, 264, 1, 263, 0, 0, 0
330, 1, 1636414596310, 1636414596574, 264, 1, 263, 1, 0, 1
331, 1, 1636414597070, 1636414597342, 272, 1, 271, 0, 0, 0
332, 1, 1636414598307, 1636414598575, 268, 0, 268, 0, 0, 0
333, 1, 1636414598402, 1636414598666, 264, 1, 263, 0, 0, 0
334, 1, 1636414599058, 1636414599330, 272, 1, 271, 1, 0, 1
322, 2, 1636414590155, 1636414600391, 10236, 141, 10095, 141, 2, 143
335, 1, 1636414600254, 1636414600574, 320, 1, 319, 0, 1, 1
336, 1, 1636414600270, 1636414600574, 304, 0, 304, 0, 0, 0
324, 1, 1636414590970, 1636414600662, 9692, 9423, 269, 9421, 1, 9422
337, 1, 1636414600774, 1636414601046, 272, 0, 272, 0, 0, 0
338, 1, 1636414600930, 1636414601314, 384, 119, 265, 119, 0, 119
339, 1, 1636414601078, 1636414601342, 264, 0, 264, 0, 0, 0
340, 1, 1636414602250, 1636414602515, 265, 1, 264, 0, 1, 1
341, 1, 1636414602282, 1636414602546, 264, 1, 263, 0, 0, 0
