Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
20, 1, 1636467344182, 1636467344661, 479, 77, 402, 24, 8, 32
22, 1, 1636467345006, 1636467345402, 396, 0, 396, 0, 0, 0
24, 1, 1636467345666, 1636467346062, 396, 0, 396, 0, 0, 0
26, 1, 1636467346326, 1636467346722, 396, 0, 396, 0, 0, 0
28, 1, 1636467346986, 1636467347386, 400, 1, 399, 0, 0, 0
31, 1, 1636467347650, 1636467348054, 404, 0, 404, 0, 0, 0
33, 1, 1636467348318, 1636467348714, 396, 0, 396, 0, 0, 0
35, 1, 1636467348978, 1636467349374, 396, 0, 396, 0, 0, 0
37, 1, 1636467349638, 1636467350034, 396, 0, 396, 0, 0, 0
39, 1, 1636467350298, 1636467350694, 396, 0, 396, 0, 0, 0
41, 1, 1636467350958, 1636467351354, 396, 0, 396, 0, 0, 0
43, 1, 1636467351622, 1636467352018, 396, 0, 396, 0, 0, 0
45, 1, 1636467352286, 1636467352686, 400, 0, 400, 0, 0, 0
47, 1, 1636467352950, 1636467353346, 396, 0, 396, 0, 0, 0
49, 1, 1636467353610, 1636467354006, 396, 0, 396, 0, 0, 0
51, 1, 1636467354270, 1636467354666, 396, 2, 394, 0, 0, 0
55, 1, 1636467354934, 1636467355286, 352, 0, 352, 0, 0, 0
57, 1, 1636467355550, 1636467355902, 352, 0, 352, 0, 0, 0
60, 1, 1636467356166, 1636467356522, 356, 0, 356, 0, 0, 0
63, 1, 1636467356786, 1636467357150, 364, 0, 364, 0, 0, 0
66, 1, 1636467357414, 1636467357766, 352, 0, 352, 0, 0, 0
69, 1, 1636467358030, 1636467358382, 352, 0, 352, 0, 0, 0
72, 1, 1636467358646, 1636467358998, 352, 0, 352, 0, 0, 0
75, 1, 1636467359266, 1636467359618, 352, 0, 352, 0, 0, 0
78, 1, 1636467359882, 1636467360234, 352, 0, 352, 0, 0, 0
81, 1, 1636467360498, 1636467360850, 352, 0, 352, 0, 0, 0
84, 1, 1636467361114, 1636467361466, 352, 0, 352, 0, 0, 0
87, 1, 1636467361730, 1636467362086, 356, 0, 356, 0, 0, 0
90, 1, 1636467362350, 1636467362702, 352, 0, 352, 0, 0, 0
93, 1, 1636467362966, 1636467363318, 352, 0, 352, 0, 0, 0
95, 1, 1636467363586, 1636467363938, 352, 0, 352, 0, 0, 0
98, 1, 1636467364202, 1636467364554, 352, 1, 351, 0, 0, 0
101, 1, 1636467364818, 1636467365170, 352, 0, 352, 0, 0, 0
104, 1, 1636467365434, 1636467365786, 352, 0, 352, 0, 0, 0
107, 1, 1636467366050, 1636467366402, 352, 0, 352, 0, 0, 0
110, 1, 1636467366666, 1636467367018, 352, 0, 352, 0, 0, 0
113, 1, 1636467367282, 1636467367634, 352, 0, 352, 0, 0, 0
116, 1, 1636467367898, 1636467368250, 352, 0, 352, 0, 0, 0
119, 1, 1636467368514, 1636467368866, 352, 0, 352, 0, 0, 0
122, 1, 1636467369130, 1636467369482, 352, 0, 352, 0, 0, 0
125, 1, 1636467369746, 1636467370098, 352, 0, 352, 0, 0, 0
128, 1, 1636467370362, 1636467370718, 356, 0, 356, 0, 0, 0
131, 1, 1636467370982, 1636467371334, 352, 0, 352, 0, 0, 0
134, 1, 1636467371598, 1636467371950, 352, 0, 352, 0, 0, 0
137, 1, 1636467372214, 1636467372566, 352, 0, 352, 0, 0, 0
140, 1, 1636467372830, 1636467373182, 352, 0, 352, 0, 0, 0
143, 1, 1636467373450, 1636467373802, 352, 0, 352, 0, 0, 0
146, 1, 1636467374066, 1636467374422, 356, 0, 356, 0, 0, 0
149, 1, 1636467374686, 1636467375042, 356, 0, 356, 0, 0, 0
152, 1, 1636467375306, 1636467375658, 352, 0, 352, 0, 0, 0
155, 1, 1636467375922, 1636467376278, 356, 0, 356, 0, 0, 0
158, 1, 1636467376542, 1636467376898, 356, 0, 356, 0, 0, 0
161, 1, 1636467377162, 1636467377514, 352, 0, 352, 0, 0, 0
164, 1, 1636467377778, 1636467378130, 352, 0, 352, 0, 0, 0
167, 1, 1636467378394, 1636467378746, 352, 0, 352, 0, 0, 0
170, 1, 1636467379010, 1636467379362, 352, 0, 352, 0, 0, 0
173, 1, 1636467379626, 1636467379982, 356, 0, 356, 0, 0, 0
176, 1, 1636467380246, 1636467380602, 356, 0, 356, 0, 0, 0
179, 1, 1636467380866, 1636467381230, 364, 0, 364, 0, 0, 0
182, 1, 1636467381494, 1636467381846, 352, 0, 352, 0, 0, 0
