Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
75, 1, 1636407308712, 1636407309219, 507, 97, 410, 43, 5, 48
78, 1, 1636407309559, 1636407309962, 403, 3, 400, 2, 0, 2
81, 1, 1636407310226, 1636407310631, 405, 3, 402, 2, 0, 2
84, 1, 1636407310895, 1636407311291, 396, 3, 393, 0, 1, 1
87, 1, 1636407311555, 1636407311955, 400, 3, 397, 0, 1, 1
90, 1, 1636407312219, 1636407312619, 400, 3, 397, 0, 0, 0
93, 1, 1636407312882, 1636407313279, 397, 2, 395, 0, 0, 0
97, 1, 1636407313543, 1636407313939, 396, 3, 393, 1, 0, 1
100, 1, 1636407314207, 1636407314622, 415, 3, 412, 1, 0, 1
103, 1, 1636407314883, 1636407315283, 400, 3, 397, 2, 0, 2
107, 1, 1636407315551, 1636407315947, 396, 3, 393, 1, 1, 2
110, 1, 1636407316211, 1636407316611, 400, 2, 398, 0, 1, 1
113, 1, 1636407316875, 1636407317275, 400, 2, 398, 1, 0, 1
116, 1, 1636407317543, 1636407317947, 404, 3, 401, 1, 1, 2
119, 1, 1636407318215, 1636407318615, 400, 2, 398, 0, 1, 1
122, 1, 1636407318883, 1636407319288, 405, 6, 399, 0, 0, 0
125, 1, 1636407319551, 1636407319903, 352, 2, 350, 0, 0, 0
128, 1, 1636407320163, 1636407320519, 356, 2, 354, 0, 1, 1
131, 1, 1636407320778, 1636407321135, 357, 1, 356, 0, 0, 0
134, 1, 1636407321399, 1636407321755, 356, 2, 354, 0, 0, 0
137, 1, 1636407322019, 1636407322371, 352, 2, 350, 0, 1, 1
140, 1, 1636407322631, 1636407322983, 352, 1, 351, 0, 0, 0
143, 1, 1636407323242, 1636407323595, 353, 2, 351, 0, 0, 0
146, 1, 1636407323854, 1636407324207, 353, 1, 352, 0, 0, 0
149, 1, 1636407324470, 1636407324823, 353, 2, 351, 0, 0, 0
152, 1, 1636407325082, 1636407325435, 353, 1, 352, 0, 0, 0
155, 1, 1636407325707, 1636407326059, 352, 1, 351, 0, 0, 0
158, 1, 1636407326319, 1636407326671, 352, 1, 351, 0, 0, 0
161, 1, 1636407326931, 1636407327283, 352, 1, 351, 0, 0, 0
164, 1, 1636407327542, 1636407327895, 353, 2, 351, 1, 0, 1
167, 1, 1636407328155, 1636407328503, 348, 1, 347, 0, 0, 0
170, 1, 1636407328763, 1636407329114, 351, 1, 350, 0, 0, 0
173, 1, 1636407329378, 1636407329730, 352, 1, 351, 0, 0, 0
176, 1, 1636407329991, 1636407330342, 351, 1, 350, 0, 0, 0
179, 1, 1636407330603, 1636407330955, 352, 1, 351, 0, 0, 0
182, 1, 1636407331219, 1636407331571, 352, 0, 352, 0, 0, 0
185, 1, 1636407331831, 1636407332183, 352, 1, 351, 1, 0, 1
188, 1, 1636407332443, 1636407332795, 352, 1, 351, 0, 0, 0
191, 1, 1636407333059, 1636407333411, 352, 0, 352, 0, 0, 0
194, 1, 1636407333670, 1636407334019, 349, 2, 347, 1, 0, 1
197, 1, 1636407334278, 1636407334631, 353, 2, 351, 1, 0, 1
200, 1, 1636407334895, 1636407335247, 352, 1, 351, 0, 0, 0
203, 1, 1636407335506, 1636407335858, 352, 2, 350, 0, 0, 0
206, 1, 1636407336118, 1636407336470, 352, 1, 351, 0, 0, 0
209, 1, 1636407336731, 1636407337083, 352, 0, 352, 0, 0, 0
212, 1, 1636407337342, 1636407337695, 353, 2, 351, 2, 0, 2
215, 1, 1636407337963, 1636407338319, 356, 1, 355, 1, 0, 1
218, 1, 1636407338579, 1636407338935, 356, 2, 354, 1, 0, 1
221, 1, 1636407339199, 1636407339551, 352, 2, 350, 0, 0, 0
224, 1, 1636407339810, 1636407340163, 353, 2, 351, 1, 0, 1
227, 1, 1636407340423, 1636407340775, 352, 2, 350, 1, 0, 1
230, 1, 1636407341035, 1636407341387, 352, 2, 350, 1, 0, 1
232, 1, 1636407341647, 1636407341999, 352, 1, 351, 1, 0, 1
234, 1, 1636407342258, 1636407342610, 352, 1, 351, 0, 0, 0
236, 1, 1636407342871, 1636407343223, 352, 1, 351, 0, 0, 0
238, 1, 1636407343482, 1636407343835, 353, 3, 350, 1, 0, 1
240, 1, 1636407344099, 1636407344451, 352, 1, 351, 0, 0, 0
242, 1, 1636407344710, 1636407345063, 353, 1, 352, 0, 0, 0
244, 1, 1636407345322, 1636407345675, 353, 3, 350, 2, 0, 2
246, 1, 1636407345934, 1636407346286, 352, 3, 349, 2, 0, 2
248, 1, 1636407346546, 1636407346899, 353, 1, 352, 0, 0, 0
250, 1, 1636407347158, 1636407347515, 357, 1, 356, 1, 0, 1
252, 1, 1636407347775, 1636407348127, 352, 1, 351, 0, 0, 0
254, 1, 1636407348386, 1636407348743, 357, 3, 354, 0, 0, 0
256, 1, 1636407349003, 1636407349362, 359, 5, 354, 2, 0, 2
258, 1, 1636407349622, 1636407349979, 357, 3, 354, 0, 0, 0
260, 1, 1636407350238, 1636407350591, 353, 2, 351, 0, 1, 1
262, 1, 1636407350850, 1636407351202, 352, 1, 351, 0, 0, 0
264, 1, 1636407351462, 1636407351815, 353, 3, 350, 2, 0, 2
266, 1, 1636407352074, 1636407352438, 364, 2, 362, 0, 1, 1
268, 1, 1636407352699, 1636407353051, 352, 0, 352, 0, 0, 0
270, 1, 1636407353310, 1636407353655, 345, 2, 343, 0, 0, 0
272, 1, 1636407353914, 1636407354267, 353, 3, 350, 0, 1, 1
274, 1, 1636407354526, 1636407354879, 353, 2, 351, 1, 0, 1
275, 1, 1636407355139, 1636407355491, 352, 1, 351, 1, 0, 1
276, 1, 1636407355751, 1636407356103, 352, 2, 350, 0, 0, 0
277, 1, 1636407356362, 1636407356715, 353, 3, 350, 2, 0, 2
278, 1, 1636407356974, 1636407357326, 352, 1, 351, 1, 0, 1
279, 1, 1636407357586, 1636407357939, 353, 2, 351, 0, 0, 0
280, 1, 1636407358199, 1636407358550, 351, 2, 349, 1, 0, 1
281, 1, 1636407358811, 1636407359163, 352, 2, 350, 1, 0, 1
282, 1, 1636407359422, 1636407359774, 352, 3, 349, 0, 0, 0
283, 1, 1636407360034, 1636407360394, 360, 2, 358, 0, 0, 0
284, 1, 1636407360655, 1636407361006, 351, 1, 350, 1, 0, 1
285, 1, 1636407361266, 1636407361619, 353, 2, 351, 0, 0, 0
286, 1, 1636407361878, 1636407362231, 353, 3, 350, 1, 0, 1
287, 1, 1636407362490, 1636407362843, 353, 2, 351, 1, 0, 1
288, 1, 1636407363102, 1636407363454, 352, 3, 349, 0, 1, 1
289, 1, 1636407363714, 1636407364066, 352, 2, 350, 0, 0, 0
290, 1, 1636407364326, 1636407364679, 353, 2, 351, 0, 0, 0
291, 1, 1636407364942, 1636407365294, 352, 3, 349, 1, 0, 1
292, 1, 1636407365550, 1636407365903, 353, 3, 350, 0, 1, 1
293, 1, 1636407366162, 1636407366515, 353, 2, 351, 0, 0, 0
294, 1, 1636407366775, 1636407367127, 352, 2, 350, 0, 0, 0
295, 1, 1636407367386, 1636407367742, 356, 2, 354, 0, 0, 0
296, 1, 1636407368003, 1636407368355, 352, 2, 350, 1, 0, 1
297, 1, 1636407368614, 1636407368966, 352, 3, 349, 0, 1, 1
298, 1, 1636407369226, 1636407369579, 353, 2, 351, 1, 1, 2
299, 1, 1636407369838, 1636407370191, 353, 3, 350, 0, 1, 1
300, 1, 1636407370450, 1636407370802, 352, 2, 350, 1, 0, 1
301, 1, 1636407605470, 1636407605803, 333, 11, 322, 0, 0, 0
302, 1, 1636407606147, 1636407606466, 319, 0, 319, 0, 0, 0
303, 1, 1636407606334, 1636407606647, 313, 1, 312, 0, 1, 1
304, 1, 1636407606994, 1636407607302, 308, 1, 307, 0, 1, 1
305, 1, 1636407607067, 1636407607382, 315, 2, 313, 1, 0, 1
306, 1, 1636407607174, 1636407607487, 313, 1, 312, 1, 0, 1
307, 1, 1636407607826, 1636407608134, 308, 1, 307, 0, 1, 1
308, 1, 1636407607910, 1636407608222, 312, 1, 311, 1, 0, 1
309, 1, 1636407608138, 1636407608446, 308, 0, 308, 0, 0, 0
310, 1, 1636407608530, 1636407608842, 312, 1, 311, 0, 1, 1
311, 1, 1636407608746, 1636407609062, 316, 1, 315, 1, 0, 1
312, 1, 1636407608934, 1636407609247, 313, 1, 312, 0, 1, 1
318, 1, 1636407864554, 1636407864866, 312, 1, 311, 0, 0, 0
319, 1, 1636407865314, 1636407865626, 312, 1, 311, 0, 0, 0
320, 1, 1636407865602, 1636407865910, 308, 1, 307, 0, 0, 0
321, 1, 1636407866074, 1636407866382, 308, 2, 306, 0, 0, 0
322, 1, 1636407866318, 1636407866587, 269, 1, 268, 0, 0, 0
323, 1, 1636407866606, 1636407866870, 264, 1, 263, 0, 0, 0
324, 1, 1636407866786, 1636407867054, 268, 1, 267, 0, 0, 0
325, 1, 1636407866990, 1636407867258, 268, 1, 267, 0, 1, 1
326, 1, 1636407867274, 1636407867538, 264, 1, 263, 0, 0, 0
327, 1, 1636407867458, 1636407867726, 268, 1, 267, 0, 0, 0
