Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
22, 1, 1636423673333, 1636423673852, 519, 97, 422, 45, 6, 51
25, 1, 1636423674222, 1636423674627, 405, 4, 401, 2, 1, 3
27, 1, 1636423674894, 1636423675302, 408, 4, 404, 2, 1, 3
29, 1, 1636423675570, 1636423675979, 409, 4, 405, 1, 1, 2
31, 1, 1636423676250, 1636423676659, 409, 4, 405, 2, 0, 2
33, 1, 1636423676930, 1636423677338, 408, 5, 403, 0, 0, 0
35, 1, 1636423677606, 1636423678014, 408, 4, 404, 2, 1, 3
37, 1, 1636423678282, 1636423678690, 408, 4, 404, 1, 0, 1
39, 1, 1636423678958, 1636423679374, 416, 3, 413, 2, 0, 2
41, 1, 1636423679642, 1636423680054, 412, 3, 409, 2, 0, 2
43, 1, 1636423680321, 1636423680730, 409, 3, 406, 2, 0, 2
46, 1, 1636423680998, 1636423681406, 408, 3, 405, 2, 0, 2
48, 1, 1636423681674, 1636423682086, 412, 3, 409, 3, 0, 3
50, 1, 1636423682357, 1636423682770, 413, 3, 410, 1, 0, 1
52, 1, 1636423683042, 1636423683450, 408, 3, 405, 2, 0, 2
54, 1, 1636423683722, 1636423684131, 409, 7, 402, 1, 1, 2
56, 1, 1636423684394, 1636423684758, 364, 2, 362, 1, 0, 1
58, 1, 1636423685026, 1636423685390, 364, 3, 361, 0, 1, 1
60, 1, 1636423685658, 1636423686022, 364, 3, 361, 0, 1, 1
62, 1, 1636423686289, 1636423686654, 365, 1, 364, 0, 0, 0
64, 1, 1636423686922, 1636423687286, 364, 2, 362, 0, 1, 1
66, 1, 1636423687558, 1636423687922, 364, 3, 361, 1, 0, 1
68, 1, 1636423688190, 1636423688554, 364, 2, 362, 1, 0, 1
70, 1, 1636423688822, 1636423689186, 364, 3, 361, 0, 1, 1
72, 1, 1636423689454, 1636423689814, 360, 1, 359, 0, 0, 0
74, 1, 1636423690082, 1636423690446, 364, 1, 363, 0, 1, 1
76, 1, 1636423690714, 1636423691074, 360, 2, 358, 0, 0, 0
79, 1, 1636423691342, 1636423691706, 364, 2, 362, 1, 0, 1
82, 1, 1636423691974, 1636423692338, 364, 0, 364, 0, 0, 0
85, 1, 1636423692602, 1636423692966, 364, 1, 363, 0, 1, 1
88, 1, 1636423693234, 1636423693602, 368, 1, 367, 0, 0, 0
91, 1, 1636423693870, 1636423694230, 360, 2, 358, 0, 0, 0
94, 1, 1636423694494, 1636423694858, 364, 1, 363, 0, 0, 0
97, 1, 1636423695126, 1636423695490, 364, 2, 362, 0, 1, 1
100, 1, 1636423695762, 1636423696126, 364, 2, 362, 0, 1, 1
102, 1, 1636423696390, 1636423696754, 364, 0, 364, 0, 0, 0
105, 1, 1636423697026, 1636423697390, 364, 2, 362, 0, 1, 1
108, 1, 1636423697654, 1636423698018, 364, 0, 364, 0, 0, 0
111, 1, 1636423698282, 1636423698646, 364, 3, 361, 1, 0, 1
114, 1, 1636423698910, 1636423699274, 364, 0, 364, 0, 0, 0
117, 1, 1636423699538, 1636423699901, 363, 0, 363, 0, 0, 0
120, 1, 1636423700170, 1636423700534, 364, 1, 363, 0, 0, 0
123, 1, 1636423700798, 1636423701162, 364, 1, 363, 0, 0, 0
126, 1, 1636423701430, 1636423701790, 360, 1, 359, 0, 1, 1
129, 1, 1636423702058, 1636423702422, 364, 1, 363, 0, 0, 0
132, 1, 1636423702690, 1636423703054, 364, 2, 362, 0, 0, 0
