Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
1, 1, 1636410873009, 1636410874034, 1025, 589, 436, 0, 140, 140
2, 1, 1636410874124, 1636410874807, 683, 281, 402, 0, 1, 1
3, 1, 1636410874853, 1636410875539, 686, 285, 401, 0, 1, 1
4, 1, 1636410875584, 1636410876259, 675, 280, 395, 0, 1, 1
5, 1, 1636410876304, 1636410876983, 679, 277, 402, 0, 1, 1
6, 1, 1636410877028, 1636410877699, 671, 273, 398, 0, 0, 0
7, 1, 1636410877745, 1636410878427, 682, 279, 403, 0, 0, 0
8, 1, 1636410878472, 1636410879147, 675, 271, 404, 0, 1, 1
9, 1, 1636410879192, 1636410879871, 679, 272, 407, 0, 1, 1
10, 1, 1636410879916, 1636410880595, 679, 274, 405, 0, 1, 1
11, 1, 1636410880640, 1636410881307, 667, 265, 402, 0, 0, 0
12, 1, 1636410881352, 1636410882023, 671, 271, 400, 0, 0, 0
13, 1, 1636410882068, 1636410882731, 663, 262, 401, 0, 1, 1
14, 1, 1636410882776, 1636410883438, 662, 266, 396, 0, 0, 0
15, 1, 1636410883484, 1636410884151, 667, 267, 400, 0, 0, 0
16, 1, 1636410883925, 1636410884718, 793, 407, 386, 0, 2, 2
17, 1, 1636410884196, 1636410884887, 691, 286, 405, 0, 0, 0
18, 1, 1636410884787, 1636410885462, 675, 274, 401, 0, 0, 0
19, 1, 1636410884932, 1636410885558, 626, 270, 356, 0, 0, 0
20, 1, 1636410885508, 1636410886182, 674, 275, 399, 0, 0, 0
21, 1, 1636410885561, 1636410886182, 621, 266, 355, 0, 0, 0
23, 1, 1636410886184, 1636410886811, 627, 270, 357, 0, 0, 0
22, 1, 1636410886183, 1636410886858, 675, 271, 404, 0, 0, 0
24, 1, 1636410886813, 1636410887439, 626, 271, 355, 0, 0, 0
25, 1, 1636410886861, 1636410887530, 669, 270, 399, 0, 0, 0
26, 1, 1636410887441, 1636410888062, 621, 266, 355, 0, 0, 0
27, 1, 1636410887533, 1636410888206, 673, 269, 404, 0, 1, 1
28, 1, 1636410888064, 1636410888683, 619, 266, 353, 0, 0, 0
29, 1, 1636410888209, 1636410888883, 674, 270, 404, 0, 0, 0
30, 1, 1636410888685, 1636410889306, 621, 266, 355, 0, 0, 0
31, 1, 1636410888885, 1636410889558, 673, 273, 400, 0, 0, 0
32, 1, 1636410889309, 1636410889930, 621, 265, 356, 0, 0, 0
33, 1, 1636410889560, 1636410890238, 678, 271, 407, 0, 0, 0
34, 1, 1636410889933, 1636410890563, 630, 271, 359, 0, 0, 0
35, 1, 1636410890240, 1636410890910, 670, 271, 399, 0, 0, 0
36, 1, 1636410890565, 1636410891195, 630, 270, 360, 0, 1, 1
37, 1, 1636410890913, 1636410891582, 669, 269, 400, 0, 0, 0
38, 1, 1636410891197, 1636410891819, 622, 267, 355, 0, 0, 0
39, 1, 1636410891585, 1636410892254, 669, 271, 398, 0, 0, 0
40, 1, 1636410891821, 1636410892447, 626, 271, 355, 0, 0, 0
41, 1, 1636410892256, 1636410892926, 670, 269, 401, 0, 0, 0
42, 1, 1636410892449, 1636410893071, 622, 270, 352, 0, 0, 0
43, 1, 1636410892928, 1636410893598, 670, 270, 400, 0, 0, 0
44, 1, 1636410893073, 1636410893695, 622, 265, 357, 0, 0, 0
45, 1, 1636410893601, 1636410894266, 665, 264, 401, 0, 0, 0
46, 1, 1636410893697, 1636410894315, 618, 262, 356, 0, 0, 0
48, 1, 1636410894317, 1636410894934, 617, 260, 357, 0, 0, 0
47, 1, 1636410894268, 1636410894950, 682, 277, 405, 0, 0, 0
49, 1, 1636410894937, 1636410895555, 618, 261, 357, 0, 0, 0
50, 1, 1636410894952, 1636410895578, 626, 270, 356, 0, 0, 0
51, 1, 1636410895557, 1636410896178, 621, 269, 352, 0, 0, 0
52, 1, 1636410895580, 1636410896202, 622, 264, 358, 0, 0, 0
53, 1, 1636410896181, 1636410896803, 622, 271, 351, 0, 0, 0
54, 1, 1636410896204, 1636410896830, 626, 269, 357, 0, 0, 0
55, 1, 1636410896805, 1636410897423, 618, 267, 351, 0, 0, 0
56, 1, 1636410896833, 1636410897458, 625, 270, 355, 0, 1, 1
57, 1, 1636410897425, 1636410898043, 618, 267, 351, 0, 0, 0
58, 1, 1636410897460, 1636410898086, 626, 269, 357, 0, 0, 0
59, 1, 1636410898045, 1636410898659, 614, 263, 351, 0, 0, 0
60, 1, 1636410898088, 1636410898714, 626, 269, 357, 0, 0, 0
61, 1, 1636410898434, 1636410899174, 740, 357, 383, 0, 1, 1
62, 1, 1636410898661, 1636410899278, 617, 261, 356, 0, 0, 0
63, 1, 1636410898717, 1636410899346, 629, 275, 354, 0, 1, 1
65, 1, 1636410899280, 1636410899902, 622, 267, 355, 0, 0, 0
64, 1, 1636410899238, 1636410899918, 680, 274, 406, 0, 0, 0
66, 1, 1636410899349, 1636410899974, 625, 269, 356, 0, 0, 0
67, 1, 1636410899904, 1636410900522, 618, 262, 356, 0, 0, 0
68, 1, 1636410899921, 1636410900594, 673, 272, 401, 0, 0, 0
69, 1, 1636410899977, 1636410900606, 629, 271, 358, 0, 0, 0
70, 1, 1636410900524, 1636410901142, 618, 263, 355, 0, 1, 1
72, 1, 1636410900608, 1636410901234, 626, 270, 356, 0, 0, 0
71, 1, 1636410900596, 1636410901262, 666, 266, 400, 0, 0, 0
73, 1, 1636410901144, 1636410901758, 614, 262, 352, 0, 0, 0
74, 1, 1636410901236, 1636410901858, 622, 267, 355, 0, 0, 0
75, 1, 1636410901265, 1636410901934, 669, 270, 399, 0, 0, 0
76, 1, 1636410901761, 1636410902374, 613, 263, 350, 0, 1, 1
77, 1, 1636410901860, 1636410902486, 626, 272, 354, 0, 0, 0
78, 1, 1636410901937, 1636410902606, 669, 269, 400, 0, 1, 1
79, 1, 1636410902377, 1636410902994, 617, 265, 352, 0, 0, 0
80, 1, 1636410902488, 1636410903114, 626, 270, 356, 0, 0, 0
81, 1, 1636410902608, 1636410903274, 666, 267, 399, 0, 1, 1
82, 1, 1636410902997, 1636410903619, 622, 266, 356, 0, 0, 0
83, 1, 1636410903116, 1636410903742, 626, 268, 358, 0, 0, 0
84, 1, 1636410903277, 1636410903946, 669, 270, 399, 0, 0, 0
85, 1, 1636410903621, 1636410904234, 613, 264, 349, 0, 0, 0
86, 1, 1636410903745, 1636410904366, 621, 265, 356, 0, 0, 0
87, 1, 1636410903949, 1636410904626, 677, 271, 406, 0, 1, 1
88, 1, 1636410904237, 1636410904859, 622, 267, 355, 0, 0, 0
89, 1, 1636410904368, 1636410904994, 626, 271, 355, 0, 0, 0
90, 1, 1636410904628, 1636410905298, 670, 271, 399, 0, 0, 0
91, 1, 1636410904861, 1636410905474, 613, 264, 349, 0, 0, 0
92, 1, 1636410904997, 1636410905622, 625, 266, 359, 0, 1, 1
93, 1, 1636410905301, 1636410905962, 661, 266, 395, 0, 0, 0
94, 1, 1636410905476, 1636410906090, 614, 263, 351, 0, 0, 0
95, 1, 1636410905624, 1636410906250, 626, 269, 357, 0, 0, 0
96, 1, 1636410905964, 1636410906626, 662, 263, 399, 0, 1, 1
97, 1, 1636410906092, 1636410906711, 619, 263, 356, 0, 0, 0
98, 1, 1636410906253, 1636410906878, 625, 269, 356, 0, 0, 0
99, 1, 1636410906628, 1636410907298, 670, 269, 401, 0, 0, 0
100, 1, 1636410906712, 1636410907330, 618, 265, 353, 0, 0, 0
101, 1, 1636410906880, 1636410907506, 626, 269, 357, 0, 0, 0
103, 1, 1636410907332, 1636410907946, 614, 263, 351, 0, 1, 1
102, 1, 1636410907301, 1636410907962, 661, 266, 395, 0, 0, 0
104, 1, 1636410907509, 1636410908130, 621, 269, 352, 0, 0, 0
105, 1, 1636410907948, 1636410908566, 618, 263, 355, 0, 0, 0
106, 1, 1636410907964, 1636410908634, 670, 265, 405, 0, 0, 0
107, 1, 1636410908133, 1636410908754, 621, 265, 356, 0, 0, 0
108, 1, 1636410908568, 1636410909191, 623, 266, 357, 0, 0, 0
109, 1, 1636410908637, 1636410909318, 681, 280, 401, 0, 0, 0
110, 1, 1636410908756, 1636410909382, 626, 270, 356, 0, 0, 0
111, 1, 1636410909193, 1636410909806, 613, 263, 350, 0, 1, 1
112, 1, 1636410909320, 1636410909946, 626, 270, 356, 0, 0, 0
113, 1, 1636410909383, 1636410910010, 627, 270, 357, 0, 0, 0
114, 1, 1636410909809, 1636410910426, 617, 267, 350, 0, 0, 0
115, 1, 1636410909948, 1636410910566, 618, 267, 351, 0, 0, 0
116, 1, 1636410910013, 1636410910638, 625, 270, 355, 0, 0, 0
117, 1, 1636410910429, 1636410911046, 617, 262, 355, 0, 0, 0
118, 1, 1636410910568, 1636410911186, 618, 266, 352, 0, 0, 0
119, 1, 1636410910639, 1636410911266, 627, 269, 358, 0, 0, 0
120, 1, 1636410911048, 1636410911662, 614, 263, 351, 0, 1, 1
121, 1, 1636410911188, 1636410911806, 618, 262, 356, 0, 0, 0
122, 1, 1636410911268, 1636410911894, 626, 269, 357, 0, 0, 0
123, 1, 1636410911665, 1636410912278, 613, 263, 350, 0, 0, 0
124, 1, 1636410911808, 1636410912430, 622, 265, 357, 0, 0, 0
125, 1, 1636410911896, 1636410912522, 626, 270, 356, 0, 0, 0
126, 1, 1636410912281, 1636410912898, 617, 266, 351, 0, 1, 1
127, 1, 1636410912432, 1636410913050, 618, 261, 357, 0, 0, 0
128, 1, 1636410912524, 1636410913150, 626, 271, 355, 0, 0, 0
129, 1, 1636410912900, 1636410913515, 615, 263, 352, 0, 0, 0
130, 1, 1636410913053, 1636410913674, 621, 265, 356, 0, 1, 1
131, 1, 1636410913152, 1636410913786, 634, 270, 364, 0, 0, 0
132, 1, 1636410913517, 1636410914131, 614, 265, 349, 0, 0, 0
133, 1, 1636410913675, 1636410914302, 627, 265, 362, 0, 0, 0
134, 1, 1636410913789, 1636410914414, 625, 270, 355, 0, 0, 0
135, 1, 1636410914133, 1636410914750, 617, 263, 354, 0, 0, 0
136, 1, 1636410914304, 1636410914926, 622, 265, 357, 0, 0, 0
137, 1, 1636410914417, 1636410915038, 621, 266, 355, 0, 0, 0
138, 1, 1636410914752, 1636410915370, 618, 264, 354, 0, 0, 0
139, 1, 1636410914928, 1636410915554, 626, 269, 357, 0, 0, 0
140, 1, 1636410915041, 1636410915670, 629, 273, 356, 0, 0, 0
141, 1, 1636410915372, 1636410915990, 618, 267, 351, 0, 1, 1
142, 1, 1636410915555, 1636410916174, 619, 265, 354, 0, 0, 0
143, 1, 1636410915671, 1636410916294, 623, 265, 358, 0, 1, 1
144, 1, 1636410915993, 1636410916606, 613, 262, 351, 0, 0, 0
145, 1, 1636410916177, 1636410916802, 625, 270, 355, 0, 1, 1
146, 1, 1636410916297, 1636410916922, 625, 267, 358, 0, 0, 0
147, 1, 1636410916608, 1636410917222, 614, 261, 353, 0, 0, 0
148, 1, 1636410916805, 1636410917426, 621, 268, 353, 0, 0, 0
149, 1, 1636410916923, 1636410917550, 627, 269, 358, 0, 0, 0
150, 1, 1636410917225, 1636410917838, 613, 262, 351, 0, 1, 1
151, 1, 1636410917428, 1636410918050, 622, 265, 357, 0, 0, 0
152, 1, 1636410917552, 1636410918178, 626, 270, 356, 0, 0, 0
153, 1, 1636410917840, 1636410918454, 614, 262, 352, 0, 0, 0
154, 1, 1636410918052, 1636410918670, 618, 268, 350, 0, 1, 1
155, 1, 1636410918180, 1636410918806, 626, 269, 357, 0, 0, 0
156, 1, 1636410918456, 1636410919074, 618, 267, 351, 0, 0, 0
157, 1, 1636410918671, 1636410919294, 623, 266, 357, 0, 0, 0
158, 1, 1636410918808, 1636410919434, 626, 269, 357, 0, 0, 0
159, 1, 1636410919076, 1636410919691, 615, 261, 354, 0, 0, 0
160, 1, 1636410919296, 1636410919914, 618, 261, 357, 0, 0, 0
161, 1, 1636410919436, 1636410920062, 626, 269, 357, 0, 0, 0
162, 1, 1636410919693, 1636410920310, 617, 266, 351, 0, 1, 1
163, 1, 1636410919916, 1636410920546, 630, 272, 358, 0, 0, 0
164, 1, 1636410920064, 1636410920686, 622, 266, 356, 0, 1, 1
165, 1, 1636410920313, 1636410920930, 617, 263, 354, 0, 0, 0
166, 1, 1636410920548, 1636410921170, 622, 266, 356, 0, 0, 0
167, 1, 1636410920687, 1636410921314, 627, 269, 358, 0, 0, 0
168, 1, 1636410920932, 1636410921550, 618, 265, 353, 0, 0, 0
169, 1, 1636410921172, 1636410921798, 626, 268, 358, 0, 0, 0
170, 1, 1636410921316, 1636410921942, 626, 269, 357, 0, 1, 1
171, 1, 1636410921553, 1636410922166, 613, 262, 351, 0, 0, 0
172, 1, 1636410921800, 1636410922422, 622, 266, 356, 0, 0, 0
173, 1, 1636410921945, 1636410922566, 621, 266, 355, 0, 0, 0
174, 1, 1636410922168, 1636410922790, 622, 264, 358, 0, 2, 2
175, 1, 1636410922424, 1636410923046, 622, 263, 359, 0, 0, 0
176, 1, 1636410922568, 1636410923198, 630, 273, 357, 0, 0, 0
177, 1, 1636410922792, 1636410923406, 614, 263, 351, 0, 1, 1
