Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
1, 1, 1636426901348, 1636426902246, 898, 376, 522, 7, 15, 22
2, 1, 1636426902808, 1636426903626, 818, 276, 542, 2, 4, 6
3, 1, 1636426903415, 1636426904242, 827, 281, 546, 0, 3, 3
4, 1, 1636426904195, 1636426905023, 828, 283, 545, 2, 2, 4
5, 1, 1636426904859, 1636426905686, 827, 282, 545, 1, 0, 1
6, 1, 1636426905004, 1636426905807, 803, 274, 529, 1, 1, 2
7, 1, 1636426905523, 1636426906346, 823, 280, 543, 0, 3, 3
8, 1, 1636426906167, 1636426906979, 812, 275, 537, 0, 2, 2
9, 1, 1636426906714, 1636426907522, 808, 270, 538, 0, 2, 2
10, 1, 1636426906730, 1636426907566, 836, 306, 530, 0, 1, 1
12, 1, 1636426907286, 1636426908106, 820, 288, 532, 1, 0, 1
11, 1, 1636426907266, 1636426908162, 896, 347, 549, 0, 2, 2
13, 1, 1636426907818, 1636426908738, 920, 390, 530, 1, 1, 2
14, 1, 1636426908063, 1636426908874, 811, 273, 538, 0, 1, 1
15, 1, 1636426908727, 1636426909538, 811, 275, 536, 0, 1, 1
16, 1, 1636426908931, 1636426909746, 815, 278, 537, 0, 1, 1
17, 1, 1636426909436, 1636426910162, 726, 271, 455, 0, 1, 1
18, 1, 1636426909470, 1636426910198, 728, 274, 454, 1, 2, 3
19, 1, 1636426909978, 1636426910706, 728, 270, 458, 0, 1, 1
20, 1, 1636426910067, 1636426910782, 715, 271, 444, 1, 1, 2
21, 1, 1636426910469, 1636426911198, 729, 275, 454, 1, 1, 2
23, 1, 1636426910609, 1636426911318, 709, 266, 443, 0, 2, 2
22, 1, 1636426910595, 1636426911322, 727, 270, 457, 1, 2, 3
24, 1, 1636426911083, 1636426911818, 735, 287, 448, 0, 0, 0
25, 1, 1636426911118, 1636426911838, 720, 273, 447, 0, 3, 3
26, 1, 1636426911134, 1636426911858, 724, 271, 453, 1, 0, 1
27, 1, 1636426911570, 1636426912330, 760, 312, 448, 0, 1, 1
28, 1, 1636426911707, 1636426912434, 727, 270, 457, 0, 1, 1
29, 1, 1636426911818, 1636426912538, 720, 266, 454, 0, 0, 0
30, 1, 1636426912239, 1636426912954, 715, 269, 446, 1, 2, 3
31, 1, 1636426912483, 1636426913202, 719, 269, 450, 0, 2, 2
32, 1, 1636426912778, 1636426913494, 716, 275, 441, 1, 1, 2
33, 1, 1636426913051, 1636426913758, 707, 266, 441, 0, 1, 1
34, 1, 1636426913257, 1636426913930, 673, 270, 403, 0, 0, 0
35, 1, 1636426913298, 1636426914018, 720, 271, 449, 0, 2, 2
36, 1, 1636426913425, 1636426914102, 677, 271, 406, 1, 1, 2
37, 1, 1636426913754, 1636426914430, 676, 272, 404, 0, 3, 3
38, 1, 1636426913765, 1636426914554, 789, 384, 405, 0, 1, 1
39, 1, 1636426913846, 1636426914554, 708, 270, 438, 3, 0, 3
40, 1, 1636426914296, 1636426914966, 670, 265, 405, 0, 2, 2
41, 1, 1636426914374, 1636426915090, 716, 266, 450, 1, 0, 1
42, 1, 1636426914548, 1636426915218, 670, 272, 398, 1, 3, 4
43, 1, 1636426914637, 1636426915314, 677, 270, 407, 1, 1, 2
44, 1, 1636426914790, 1636426915454, 664, 271, 393, 1, 2, 3
45, 1, 1636426915085, 1636426915750, 665, 271, 394, 2, 2, 4
46, 1, 1636426915251, 1636426915926, 675, 273, 402, 2, 1, 3
47, 1, 1636426915266, 1636426915938, 672, 270, 402, 0, 1, 1
48, 1, 1636426915501, 1636426916206, 705, 304, 401, 0, 2, 2
49, 1, 1636426915950, 1636426916622, 672, 270, 402, 0, 0, 0
50, 1, 1636426915973, 1636426916658, 685, 283, 402, 0, 1, 1
51, 1, 1636426916513, 1636426917194, 681, 269, 412, 1, 1, 2
52, 1, 1636426916615, 1636426917290, 675, 269, 406, 3, 0, 3
53, 1, 1636426917246, 1636426917914, 668, 270, 398, 1, 0, 1
54, 1, 1636426917251, 1636426917922, 671, 270, 401, 0, 1, 1
55, 1, 1636426917340, 1636426918010, 670, 265, 405, 2, 0, 2
56, 1, 1636426917434, 1636426918110, 676, 270, 406, 1, 4, 5
58, 1, 1636426917659, 1636426918382, 723, 323, 400, 1, 0, 1
57, 1, 1636426917550, 1636426918462, 912, 510, 402, 0, 2, 2
59, 1, 1636426917932, 1636426918610, 678, 271, 407, 0, 2, 2
60, 1, 1636426918108, 1636426918842, 734, 327, 407, 0, 3, 3
61, 1, 1636426918462, 1636426919130, 668, 267, 401, 0, 1, 1
62, 1, 1636426918475, 1636426919150, 675, 270, 405, 0, 1, 1
63, 1, 1636426918809, 1636426919486, 677, 272, 405, 0, 3, 3
64, 1, 1636426918811, 1636426919594, 783, 381, 402, 1, 0, 1
65, 1, 1636426919090, 1636426919758, 668, 267, 401, 1, 3, 4
66, 1, 1636426919217, 1636426920050, 833, 430, 403, 1, 2, 3
67, 1, 1636426919422, 1636426920094, 672, 266, 406, 0, 1, 1
68, 1, 1636426919444, 1636426920222, 778, 375, 403, 0, 2, 2
69, 1, 1636426919889, 1636426920562, 673, 270, 403, 0, 0, 0
70, 1, 1636426920122, 1636426920802, 680, 270, 410, 0, 1, 1
71, 1, 1636426920428, 1636426921090, 662, 271, 391, 0, 2, 2
72, 1, 1636426920788, 1636426921450, 662, 266, 396, 0, 1, 1
73, 1, 1636426920966, 1636426921638, 672, 269, 403, 1, 0, 1
74, 1, 1636426921167, 1636426921838, 671, 271, 400, 0, 1, 1
76, 1, 1636426921519, 1636426922202, 683, 270, 413, 0, 2, 2
77, 1, 1636426921607, 1636426922282, 675, 270, 405, 0, 1, 1
75, 1, 1636426921475, 1636426922298, 823, 427, 396, 0, 0, 0
79, 1, 1636426921843, 1636426922654, 811, 408, 403, 0, 0, 0
78, 1, 1636426921816, 1636426922762, 946, 540, 406, 0, 0, 0
