Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
1, 1, 1636420148224, 1636420149305, 1081, 714, 367, 0, 46, 46
2, 1, 1636420149401, 1636420150079, 678, 277, 401, 0, 1, 1
3, 1, 1636420150124, 1636420150803, 679, 280, 399, 0, 0, 0
4, 1, 1636420150847, 1636420151527, 680, 278, 402, 0, 1, 1
5, 1, 1636420151572, 1636420152251, 679, 280, 399, 0, 0, 0
6, 1, 1636420152296, 1636420152971, 675, 277, 398, 0, 0, 0
7, 1, 1636420153016, 1636420153691, 675, 277, 398, 0, 1, 1
8, 1, 1636420153735, 1636420154403, 668, 269, 399, 0, 1, 1
9, 1, 1636420154448, 1636420155123, 675, 267, 408, 0, 1, 1
10, 1, 1636420155168, 1636420155839, 671, 268, 403, 0, 1, 1
11, 1, 1636420155884, 1636420156547, 663, 268, 395, 0, 1, 1
12, 1, 1636420156592, 1636420157263, 671, 268, 403, 0, 1, 1
13, 1, 1636420157308, 1636420157979, 671, 268, 403, 0, 1, 1
14, 1, 1636420158024, 1636420158698, 674, 276, 398, 0, 0, 0
15, 1, 1636420158744, 1636420159415, 671, 271, 400, 0, 0, 0
16, 1, 1636420159460, 1636420160138, 678, 280, 398, 0, 0, 0
17, 1, 1636420160184, 1636420160850, 666, 270, 396, 0, 0, 0
18, 1, 1636420160852, 1636420161470, 618, 268, 350, 0, 0, 0
19, 1, 1636420161473, 1636420162099, 626, 271, 355, 0, 0, 0
20, 1, 1636420162101, 1636420162718, 617, 259, 358, 0, 0, 0
22, 1, 1636420162720, 1636420163342, 622, 266, 356, 0, 0, 0
21, 1, 1636420162575, 1636420163386, 811, 414, 397, 0, 1, 1
23, 1, 1636420163345, 1636420163971, 626, 270, 356, 0, 0, 0
24, 1, 1636420163449, 1636420164118, 669, 269, 400, 0, 0, 0
25, 1, 1636420163973, 1636420164598, 625, 271, 354, 0, 0, 0
26, 1, 1636420164120, 1636420164795, 675, 273, 402, 0, 0, 0
27, 1, 1636420164600, 1636420165227, 627, 270, 357, 0, 0, 0
28, 1, 1636420164797, 1636420165470, 673, 269, 404, 0, 0, 0
