Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
1, 1, 1636483481520, 1636483482509, 989, 571, 418, 0, 43, 43
2, 1, 1636483482587, 1636483483247, 660, 272, 388, 0, 1, 1
3, 1, 1636483483290, 1636483483951, 661, 268, 393, 0, 1, 1
4, 1, 1636483483998, 1636483484651, 653, 263, 390, 0, 1, 1
5, 1, 1636483484694, 1636483485351, 657, 262, 395, 0, 0, 0
6, 1, 1636483485394, 1636483486051, 657, 268, 389, 0, 1, 1
7, 1, 1636483486094, 1636483486739, 645, 260, 385, 0, 1, 1
8, 1, 1636483486782, 1636483487435, 653, 268, 385, 0, 0, 0
9, 1, 1636483487478, 1636483488127, 649, 263, 386, 0, 1, 1
10, 1, 1636483488170, 1636483488823, 653, 263, 390, 0, 0, 0
11, 1, 1636483488866, 1636483489515, 649, 263, 386, 0, 0, 0
12, 1, 1636483489558, 1636483490215, 657, 271, 386, 0, 0, 0
13, 1, 1636483490258, 1636483490915, 657, 263, 394, 0, 0, 0
14, 1, 1636483490958, 1636483491611, 653, 268, 385, 0, 0, 0
15, 1, 1636483491654, 1636483492299, 645, 263, 382, 0, 1, 1
16, 1, 1636483492343, 1636483493003, 660, 271, 389, 0, 0, 0
17, 1, 1636483493046, 1636483493695, 649, 263, 386, 0, 0, 0
18, 1, 1636483493697, 1636483494303, 606, 261, 345, 0, 1, 1
19, 1, 1636483494305, 1636483494907, 602, 261, 341, 0, 1, 1
20, 1, 1636483494908, 1636483495519, 611, 265, 346, 0, 1, 1
21, 1, 1636483495521, 1636483496135, 614, 269, 345, 0, 1, 1
22, 1, 1636483496137, 1636483496743, 606, 262, 344, 0, 1, 1
23, 1, 1636483496745, 1636483497355, 610, 265, 345, 0, 1, 1
24, 1, 1636483497357, 1636483497963, 606, 265, 341, 0, 1, 1
25, 1, 1636483497965, 1636483498571, 606, 261, 345, 0, 1, 1
26, 1, 1636483498573, 1636483499183, 610, 265, 345, 0, 1, 1
27, 1, 1636483499185, 1636483499787, 602, 261, 341, 0, 1, 1
28, 1, 1636483499789, 1636483500395, 606, 265, 341, 0, 1, 1
29, 1, 1636483500397, 1636483500999, 602, 261, 341, 0, 0, 0
30, 1, 1636483501001, 1636483501607, 606, 261, 345, 0, 1, 1
31, 1, 1636483501609, 1636483502219, 610, 266, 344, 0, 1, 1
32, 1, 1636483502221, 1636483502835, 614, 270, 344, 0, 1, 1
33, 1, 1636483502837, 1636483503439, 602, 262, 340, 0, 0, 0
34, 1, 1636483503441, 1636483504043, 602, 262, 340, 0, 0, 0
35, 1, 1636483504045, 1636483504651, 606, 261, 345, 0, 1, 1
36, 1, 1636483504653, 1636483505263, 610, 265, 345, 0, 1, 1
37, 1, 1636483505264, 1636483505871, 607, 266, 341, 0, 1, 1
38, 1, 1636483505873, 1636483506479, 606, 260, 346, 0, 0, 0
39, 1, 1636483506481, 1636483507091, 610, 265, 345, 0, 0, 0
40, 1, 1636483507093, 1636483507699, 606, 265, 341, 0, 0, 0
41, 1, 1636483507700, 1636483508303, 603, 261, 342, 0, 0, 0
42, 1, 1636483508305, 1636483508911, 606, 261, 345, 0, 0, 0
43, 1, 1636483508913, 1636483509519, 606, 265, 341, 0, 1, 1
44, 1, 1636483509521, 1636483510127, 606, 264, 342, 0, 0, 0
45, 1, 1636483510129, 1636483510735, 606, 261, 345, 0, 0, 0
46, 1, 1636483510736, 1636483511343, 607, 262, 345, 0, 0, 0
47, 1, 1636483511344, 1636483511951, 607, 266, 341, 0, 0, 0
48, 1, 1636483511952, 1636483512555, 603, 262, 341, 0, 0, 0
49, 1, 1636483512556, 1636483513159, 603, 261, 342, 0, 0, 0
50, 1, 1636483513161, 1636483513763, 602, 261, 341, 0, 0, 0
51, 1, 1636483513765, 1636483514367, 602, 261, 341, 0, 0, 0
52, 1, 1636483514369, 1636483514971, 602, 261, 341, 0, 0, 0
53, 1, 1636483514973, 1636483515575, 602, 261, 341, 0, 0, 0
54, 1, 1636483515577, 1636483516179, 602, 261, 341, 0, 0, 0
55, 1, 1636483516181, 1636483516783, 602, 262, 340, 0, 0, 0
56, 1, 1636483516785, 1636483517387, 602, 262, 340, 0, 0, 0
57, 1, 1636483517389, 1636483517991, 602, 261, 341, 0, 0, 0
58, 1, 1636483517993, 1636483518599, 606, 262, 344, 0, 0, 0
59, 1, 1636483518601, 1636483519203, 602, 262, 340, 0, 1, 1
60, 1, 1636483519205, 1636483519811, 606, 265, 341, 0, 0, 0
61, 1, 1636483519812, 1636483520415, 603, 262, 341, 0, 1, 1
62, 1, 1636483520416, 1636483521019, 603, 261, 342, 0, 0, 0
63, 1, 1636483521020, 1636483521623, 603, 261, 342, 0, 0, 0
64, 1, 1636483521624, 1636483522227, 603, 261, 342, 0, 0, 0
65, 1, 1636483522229, 1636483522831, 602, 261, 341, 0, 0, 0
66, 1, 1636483522832, 1636483523435, 603, 262, 341, 0, 0, 0
67, 1, 1636483523436, 1636483524043, 607, 265, 342, 0, 0, 0
68, 1, 1636483524044, 1636483524647, 603, 261, 342, 0, 0, 0
69, 1, 1636483524649, 1636483525251, 602, 261, 341, 0, 0, 0
