Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
14, 1, 1636413939724, 1636413940211, 487, 69, 418, 27, 5, 32
16, 1, 1636413940554, 1636413940955, 401, 5, 396, 1, 1, 2
18, 1, 1636413941266, 1636413941675, 409, 4, 405, 1, 1, 2
20, 1, 1636413941986, 1636413942391, 405, 4, 401, 2, 0, 2
22, 1, 1636413942658, 1636413943059, 401, 4, 397, 2, 0, 2
24, 1, 1636413943326, 1636413943727, 401, 4, 397, 1, 0, 1
26, 1, 1636413943994, 1636413944394, 400, 3, 397, 0, 0, 0
29, 1, 1636413944658, 1636413945062, 404, 4, 400, 2, 0, 2
31, 1, 1636413945326, 1636413945735, 409, 4, 405, 2, 0, 2
33, 1, 1636413946002, 1636413946407, 405, 3, 402, 2, 0, 2
35, 1, 1636413946674, 1636413947070, 396, 3, 393, 2, 0, 2
37, 1, 1636413947334, 1636413947731, 397, 2, 395, 0, 1, 1
39, 1, 1636413947994, 1636413948394, 400, 3, 397, 2, 0, 2
41, 1, 1636413948658, 1636413949050, 392, 2, 390, 1, 0, 1
44, 1, 1636413949314, 1636413949706, 392, 3, 389, 1, 0, 1
46, 1, 1636413949974, 1636413950383, 409, 7, 402, 1, 1, 2
49, 1, 1636413950650, 1636413951010, 360, 3, 357, 1, 0, 1
52, 1, 1636413951278, 1636413951630, 352, 2, 350, 0, 1, 1
55, 1, 1636413951894, 1636413952246, 352, 2, 350, 1, 0, 1
58, 1, 1636413952510, 1636413952862, 352, 3, 349, 0, 1, 1
61, 1, 1636413953126, 1636413953478, 352, 2, 350, 0, 0, 0
64, 1, 1636413953742, 1636413954098, 356, 3, 353, 1, 1, 2
67, 1, 1636413954362, 1636413954714, 352, 2, 350, 0, 1, 1
70, 1, 1636413954982, 1636413955334, 352, 2, 350, 0, 1, 1
73, 1, 1636413955598, 1636413955954, 356, 2, 354, 1, 0, 1
76, 1, 1636413956214, 1636413956570, 356, 0, 356, 0, 0, 0
79, 1, 1636413956834, 1636413957186, 352, 2, 350, 1, 0, 1
82, 1, 1636413957450, 1636413957802, 352, 1, 351, 0, 0, 0
84, 1, 1636413958066, 1636413958422, 356, 2, 354, 0, 0, 0
87, 1, 1636413958694, 1636413959046, 352, 1, 351, 1, 0, 1
90, 1, 1636413959310, 1636413959662, 352, 1, 351, 0, 0, 0
93, 1, 1636413959926, 1636413960282, 356, 1, 355, 0, 1, 1
96, 1, 1636413960546, 1636413960902, 356, 1, 355, 0, 0, 0
99, 1, 1636413961166, 1636413961518, 352, 1, 351, 0, 0, 0
102, 1, 1636413961782, 1636413962134, 352, 1, 351, 0, 1, 1
105, 1, 1636413962398, 1636413962750, 352, 2, 350, 0, 1, 1
108, 1, 1636413963014, 1636413963366, 352, 1, 351, 0, 1, 1
111, 1, 1636413963630, 1636413963982, 352, 1, 351, 0, 0, 0
114, 1, 1636413964246, 1636413964602, 356, 1, 355, 0, 0, 0
117, 1, 1636413964866, 1636413965218, 352, 2, 350, 1, 0, 1
120, 1, 1636413965482, 1636413965834, 352, 2, 350, 1, 0, 1
123, 1, 1636413966098, 1636413966454, 356, 1, 355, 0, 0, 0
126, 1, 1636413966718, 1636413967070, 352, 1, 351, 0, 0, 0
129, 1, 1636413967334, 1636413967690, 356, 1, 355, 0, 1, 1
132, 1, 1636413967950, 1636413968302, 352, 1, 351, 0, 1, 1
135, 1, 1636413968566, 1636413968918, 352, 2, 350, 0, 0, 0
138, 1, 1636413969182, 1636413969534, 352, 1, 351, 0, 0, 0
141, 1, 1636413969794, 1636413970150, 356, 1, 355, 0, 0, 0
144, 1, 1636413970418, 1636413970770, 352, 0, 352, 0, 0, 0
147, 1, 1636413971034, 1636413971386, 352, 0, 352, 0, 0, 0
150, 1, 1636413971646, 1636413971998, 352, 1, 351, 0, 1, 1
153, 1, 1636413972262, 1636413972618, 356, 1, 355, 0, 0, 0
156, 1, 1636413972882, 1636413973234, 352, 2, 350, 0, 0, 0
159, 1, 1636413973498, 1636413973850, 352, 2, 350, 0, 1, 1
162, 1, 1636413974114, 1636413974466, 352, 1, 351, 0, 0, 0
165, 1, 1636413974725, 1636413975082, 357, 2, 355, 1, 0, 1
168, 1, 1636413975350, 1636413975702, 352, 1, 351, 0, 0, 0
171, 1, 1636413975966, 1636413976318, 352, 1, 351, 0, 0, 0
174, 1, 1636413976578, 1636413976930, 352, 1, 351, 0, 1, 1
177, 1, 1636413977193, 1636413977546, 353, 1, 352, 1, 0, 1
180, 1, 1636413977810, 1636413978162, 352, 1, 351, 0, 0, 0
183, 1, 1636413978426, 1636413978778, 352, 1, 351, 0, 0, 0
186, 1, 1636413979042, 1636413979394, 352, 2, 350, 0, 0, 0
189, 1, 1636413979657, 1636413980010, 353, 2, 351, 0, 0, 0
192, 1, 1636413980274, 1636413980634, 360, 6, 354, 4, 1, 5
195, 1, 1636413980902, 1636413981254, 352, 0, 352, 0, 0, 0
198, 1, 1636413981517, 1636413981870, 353, 1, 352, 0, 0, 0
201, 1, 1636413982129, 1636413982482, 353, 2, 351, 0, 0, 0
