Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
16, 1, 1636410884138, 1636410884656, 518, 97, 421, 44, 5, 49
18, 1, 1636410885006, 1636410885415, 409, 6, 403, 1, 0, 1
20, 1, 1636410885726, 1636410886135, 409, 4, 405, 2, 1, 3
22, 1, 1636410886402, 1636410886810, 408, 4, 404, 3, 1, 4
25, 1, 1636410887074, 1636410887482, 408, 4, 404, 2, 0, 2
27, 1, 1636410887746, 1636410888159, 413, 4, 409, 2, 0, 2
29, 1, 1636410888426, 1636410888831, 405, 4, 401, 2, 0, 2
31, 1, 1636410889098, 1636410889510, 412, 3, 409, 2, 0, 2
33, 1, 1636410889774, 1636410890190, 416, 3, 413, 2, 0, 2
35, 1, 1636410890454, 1636410890863, 409, 3, 406, 2, 0, 2
37, 1, 1636410891126, 1636410891534, 408, 4, 404, 2, 0, 2
39, 1, 1636410891798, 1636410892207, 409, 3, 406, 2, 0, 2
41, 1, 1636410892470, 1636410892878, 408, 3, 405, 2, 0, 2
43, 1, 1636410893146, 1636410893550, 404, 3, 401, 0, 1, 1
45, 1, 1636410893814, 1636410894218, 404, 3, 401, 0, 0, 0
47, 1, 1636410894486, 1636410894899, 413, 7, 406, 0, 1, 1
50, 1, 1636410895166, 1636410895530, 364, 2, 362, 0, 0, 0
52, 1, 1636410895794, 1636410896154, 360, 2, 358, 0, 1, 1
54, 1, 1636410896418, 1636410896782, 364, 3, 361, 0, 0, 0
56, 1, 1636410897046, 1636410897410, 364, 2, 362, 0, 1, 1
58, 1, 1636410897674, 1636410898038, 364, 1, 363, 0, 0, 0
60, 1, 1636410898302, 1636410898666, 364, 1, 363, 0, 0, 0
63, 1, 1636410898930, 1636410899298, 368, 2, 366, 0, 1, 1
66, 1, 1636410899562, 1636410899926, 364, 2, 362, 0, 1, 1
69, 1, 1636410900190, 1636410900558, 368, 2, 366, 1, 0, 1
72, 1, 1636410900822, 1636410901186, 364, 2, 362, 0, 0, 0
74, 1, 1636410901450, 1636410901810, 360, 3, 357, 2, 1, 3
77, 1, 1636410902074, 1636410902438, 364, 2, 362, 0, 0, 0
80, 1, 1636410902702, 1636410903066, 364, 1, 363, 0, 0, 0
83, 1, 1636410903330, 1636410903694, 364, 1, 363, 0, 0, 0
86, 1, 1636410903958, 1636410904318, 360, 2, 358, 0, 0, 0
89, 1, 1636410904582, 1636410904946, 364, 2, 362, 0, 0, 0
92, 1, 1636410905210, 1636410905570, 360, 1, 359, 0, 0, 0
95, 1, 1636410905838, 1636410906202, 364, 2, 362, 0, 0, 0
98, 1, 1636410906466, 1636410906830, 364, 1, 363, 0, 1, 1
101, 1, 1636410907094, 1636410907458, 364, 1, 363, 0, 0, 0
104, 1, 1636410907721, 1636410908082, 361, 1, 360, 0, 1, 1
107, 1, 1636410908346, 1636410908706, 360, 1, 359, 0, 1, 1
110, 1, 1636410908970, 1636410909334, 364, 1, 363, 0, 0, 0
113, 1, 1636410909598, 1636410909962, 364, 1, 363, 0, 0, 0
116, 1, 1636410910230, 1636410910590, 360, 3, 357, 1, 0, 1
119, 1, 1636410910854, 1636410911218, 364, 0, 364, 0, 0, 0
122, 1, 1636410911482, 1636410911846, 364, 0, 364, 0, 0, 0
125, 1, 1636410912110, 1636410912474, 364, 1, 363, 0, 0, 0
128, 1, 1636410912738, 1636410913102, 364, 0, 364, 0, 0, 0
131, 1, 1636410913365, 1636410913738, 373, 2, 371, 0, 0, 0
134, 1, 1636410914002, 1636410914366, 364, 0, 364, 0, 0, 0
137, 1, 1636410914630, 1636410914990, 360, 0, 360, 0, 0, 0
140, 1, 1636410915254, 1636410915622, 368, 0, 368, 0, 0, 0
143, 1, 1636410915886, 1636410916246, 360, 0, 360, 0, 0, 0
146, 1, 1636410916509, 1636410916870, 361, 2, 359, 0, 0, 0
149, 1, 1636410917138, 1636410917502, 364, 0, 364, 0, 0, 0
152, 1, 1636410917765, 1636410918130, 365, 1, 364, 0, 0, 0
155, 1, 1636410918394, 1636410918758, 364, 1, 363, 0, 0, 0
158, 1, 1636410919022, 1636410919386, 364, 0, 364, 0, 0, 0
161, 1, 1636410919650, 1636410920013, 363, 2, 361, 0, 0, 0
164, 1, 1636410920278, 1636410920638, 360, 1, 359, 1, 0, 1
167, 1, 1636410920901, 1636410921266, 365, 2, 363, 0, 0, 0
170, 1, 1636410921530, 1636410921894, 364, 0, 364, 0, 0, 0
173, 1, 1636410922158, 1636410922518, 360, 1, 359, 0, 0, 0
176, 1, 1636410922782, 1636410923150, 368, 2, 366, 0, 0, 0
179, 1, 1636410923414, 1636410923781, 367, 1, 366, 0, 0, 0
182, 1, 1636410924046, 1636410924406, 360, 2, 358, 0, 0, 0
185, 1, 1636410924670, 1636410925034, 364, 2, 362, 0, 0, 0
188, 1, 1636410925298, 1636410925665, 367, 5, 362, 3, 1, 4
191, 1, 1636410925930, 1636410926294, 364, 1, 363, 0, 0, 0
194, 1, 1636410926558, 1636410926914, 356, 0, 356, 0, 0, 0
197, 1, 1636410927178, 1636410927542, 364, 1, 363, 0, 0, 0
200, 1, 1636410927805, 1636410928162, 357, 2, 355, 0, 1, 1
203, 1, 1636410928426, 1636410928790, 364, 1, 363, 0, 0, 0
206, 1, 1636410929054, 1636410929418, 364, 1, 363, 0, 0, 0
209, 1, 1636410929681, 1636410930042, 361, 2, 359, 0, 0, 0
212, 1, 1636410930306, 1636410930670, 364, 0, 364, 0, 0, 0
215, 1, 1636410930938, 1636410931302, 364, 0, 364, 0, 0, 0
218, 1, 1636410931566, 1636410931926, 360, 1, 359, 0, 0, 0
221, 1, 1636410932190, 1636410932542, 352, 0, 352, 0, 0, 0
224, 1, 1636410932810, 1636410933174, 364, 1, 363, 0, 0, 0
227, 1, 1636410933442, 1636410933805, 363, 1, 362, 0, 0, 0
230, 1, 1636410934070, 1636410934430, 360, 0, 360, 0, 0, 0
233, 1, 1636410934694, 1636410935050, 356, 2, 354, 0, 0, 0
236, 1, 1636410935317, 1636410935678, 361, 1, 360, 0, 0, 0
239, 1, 1636410935946, 1636410936310, 364, 0, 364, 0, 0, 0
242, 1, 1636410936573, 1636410936942, 369, 2, 367, 0, 0, 0
245, 1, 1636410937206, 1636410937562, 356, 0, 356, 0, 0, 0
247, 1, 1636410937829, 1636410938186, 357, 3, 354, 0, 0, 0
249, 1, 1636410938450, 1636410938810, 360, 1, 359, 0, 0, 0
251, 1, 1636410939074, 1636410939430, 356, 1, 355, 0, 0, 0
253, 1, 1636410939698, 1636410940057, 359, 0, 359, 0, 0, 0
255, 1, 1636410940321, 1636410940682, 361, 1, 360, 0, 0, 0
257, 1, 1636410940945, 1636410941310, 365, 1, 364, 0, 0, 0
259, 1, 1636410941573, 1636410941934, 361, 1, 360, 0, 0, 0
261, 1, 1636410942198, 1636410942562, 364, 0, 364, 0, 0, 0
263, 1, 1636410942826, 1636410943186, 360, 1, 359, 0, 0, 0
265, 1, 1636410943450, 1636410943814, 364, 0, 364, 0, 0, 0
267, 1, 1636410944077, 1636410944442, 365, 2, 363, 0, 0, 0
269, 1, 1636410944706, 1636410945070, 364, 2, 362, 1, 0, 1
271, 1, 1636410945334, 1636410945694, 360, 2, 358, 0, 0, 0
273, 1, 1636410945958, 1636410946322, 364, 1, 363, 0, 0, 0
275, 1, 1636410946589, 1636410946950, 361, 2, 359, 1, 0, 1
277, 1, 1636410947214, 1636410947574, 360, 0, 360, 0, 0, 0
301, 1, 1636411077158, 1636411077546, 388, 12, 376, 0, 0, 0
302, 1, 1636411078098, 1636411078454, 356, 0, 356, 0, 0, 0
303, 1, 1636411078174, 1636411078534, 360, 2, 358, 2, 0, 2
304, 1, 1636411079094, 1636411079445, 351, 0, 351, 0, 0, 0
305, 1, 1636411079165, 1636411079529, 364, 1, 363, 1, 0, 1
306, 1, 1636411079502, 1636411079857, 355, 0, 355, 0, 0, 0
307, 1, 1636411080098, 1636411080453, 355, 0, 355, 0, 0, 0
308, 1, 1636411080165, 1636411080521, 356, 1, 355, 1, 0, 1
309, 1, 1636411080505, 1636411080870, 365, 1, 364, 1, 0, 1
310, 1, 1636411080577, 1636411080930, 353, 1, 352, 0, 1, 1
311, 1, 1636411081106, 1636411081457, 351, 0, 351, 0, 0, 0
312, 1, 1636411081186, 1636411081546, 360, 1, 359, 0, 0, 0
313, 1, 1636411081501, 1636411081854, 353, 2, 351, 1, 0, 1
314, 1, 1636411081501, 1636411081857, 356, 1, 355, 1, 0, 1
315, 1, 1636411081521, 1636411081877, 356, 1, 355, 0, 0, 0
316, 1, 1636411082110, 1636411082470, 360, 2, 358, 0, 0, 0
318, 1, 1636411082350, 1636411082626, 276, 0, 276, 0, 0, 0
320, 1, 1636411082433, 1636411082710, 277, 1, 276, 0, 0, 0
319, 1, 1636411082429, 1636411082710, 281, 1, 280, 1, 0, 1
322, 1, 1636411083330, 1636411083606, 276, 0, 276, 0, 0, 0
324, 1, 1636411083462, 1636411083734, 272, 0, 272, 0, 0, 0
325, 1, 1636411084366, 1636411084642, 276, 0, 276, 0, 0, 0
317, 2, 1636411082470, 1636411092524, 10054, 0, 10054, 0, 0, 0
328, 1, 1636411092994, 1636411093270, 276, 1, 275, 0, 0, 0
329, 1, 1636411093850, 1636411094126, 276, 0, 276, 0, 0, 0
330, 1, 1636411094837, 1636411095110, 273, 1, 272, 0, 0, 0
331, 1, 1636411095766, 1636411096034, 268, 0, 268, 0, 0, 0
332, 1, 1636411095830, 1636411096102, 272, 0, 272, 0, 0, 0
333, 1, 1636411096430, 1636411096706, 276, 1, 275, 0, 0, 0
334, 1, 1636411096678, 1636411096950, 272, 1, 271, 0, 0, 0
335, 1, 1636411096798, 1636411097070, 272, 0, 272, 0, 0, 0
336, 1, 1636411097334, 1636411097606, 272, 0, 272, 0, 0, 0
337, 1, 1636411097666, 1636411097942, 276, 0, 276, 0, 0, 0
338, 1, 1636411097761, 1636411098034, 273, 1, 272, 0, 0, 0
339, 1, 1636411098322, 1636411098598, 276, 0, 276, 0, 0, 0
341, 1, 1636411098798, 1636411099074, 276, 0, 276, 0, 0, 0
343, 1, 1636411099798, 1636411100074, 276, 0, 276, 0, 0, 0
344, 1, 1636411100814, 1636411101090, 276, 0, 276, 0, 0, 0
345, 1, 1636411101826, 1636411102102, 276, 0, 276, 0, 0, 0
348, 1, 1636411102938, 1636411103210, 272, 0, 272, 0, 0, 0
347, 1, 1636411102938, 1636411103214, 276, 0, 276, 0, 0, 0
349, 1, 1636411103838, 1636411104110, 272, 0, 272, 0, 0, 0
351, 1, 1636411104822, 1636411105098, 276, 0, 276, 0, 0, 0
353, 1, 1636411108950, 1636411109222, 272, 0, 272, 0, 0, 0
354, 1, 1636411109654, 1636411109930, 276, 1, 275, 0, 1, 1
355, 1, 1636411109930, 1636411110206, 276, 2, 274, 2, 0, 2
356, 1, 1636411110546, 1636411110822, 276, 0, 276, 0, 0, 0
357, 1, 1636411110874, 1636411111150, 276, 0, 276, 0, 0, 0
358, 1, 1636411111562, 1636411111838, 276, 0, 276, 0, 0, 0
