Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
79, 1, 1636420181040, 1636420181547, 507, 80, 427, 35, 6, 41
82, 1, 1636420181890, 1636420182299, 409, 6, 403, 1, 1, 2
85, 1, 1636420182562, 1636420182970, 408, 4, 404, 2, 1, 3
89, 1, 1636420183238, 1636420183646, 408, 4, 404, 2, 1, 3
92, 1, 1636420183910, 1636420184319, 409, 4, 405, 2, 0, 2
95, 1, 1636420184582, 1636420184986, 404, 4, 400, 0, 0, 0
98, 1, 1636420185250, 1636420185658, 408, 4, 404, 0, 0, 0
101, 1, 1636420185922, 1636420186330, 408, 3, 405, 2, 1, 3
104, 1, 1636420186598, 1636420187017, 419, 4, 415, 3, 0, 3
108, 1, 1636420187282, 1636420187695, 413, 4, 409, 2, 0, 2
111, 1, 1636420187958, 1636420188362, 404, 2, 402, 1, 1, 2
114, 1, 1636420188626, 1636420189034, 408, 2, 406, 0, 1, 1
117, 1, 1636420189302, 1636420189710, 408, 3, 405, 2, 0, 2
120, 1, 1636420189974, 1636420190382, 408, 4, 404, 2, 0, 2
123, 1, 1636420190654, 1636420191062, 408, 2, 406, 0, 1, 1
126, 1, 1636420191326, 1636420191739, 413, 6, 407, 0, 0, 0
130, 1, 1636420192002, 1636420192366, 364, 3, 361, 2, 0, 2
133, 1, 1636420192630, 1636420192994, 364, 1, 363, 1, 0, 1
136, 1, 1636420193258, 1636420193626, 368, 2, 366, 2, 0, 2
138, 1, 1636420193890, 1636420194258, 368, 2, 366, 0, 1, 1
141, 1, 1636420194522, 1636420194886, 364, 3, 361, 2, 0, 2
145, 1, 1636420195154, 1636420195510, 356, 3, 353, 1, 0, 1
147, 1, 1636420195774, 1636420196134, 360, 1, 359, 0, 0, 0
150, 1, 1636420196398, 1636420196758, 360, 2, 358, 0, 1, 1
153, 1, 1636420197022, 1636420197386, 364, 2, 362, 0, 0, 0
156, 1, 1636420197650, 1636420198014, 364, 3, 361, 0, 0, 0
160, 1, 1636420198278, 1636420198642, 364, 0, 364, 0, 0, 0
163, 1, 1636420198906, 1636420199265, 359, 2, 357, 0, 0, 0
166, 1, 1636420199530, 1636420199894, 364, 2, 362, 0, 0, 0
168, 1, 1636420200158, 1636420200518, 360, 1, 359, 0, 0, 0
171, 1, 1636420200782, 1636420201146, 364, 1, 363, 0, 0, 0
